event_id,employee_id,event_type,event_date,details
EVT002874,EMP02207,Exit,2025-06-16,Voluntary - Personal Reasons
EVT002875,EMP02208,Salary Increase,2024-10-06,+5.6%
EVT002876,EMP02208,Exit,2025-03-27,Voluntary - Personal Reasons
EVT002877,EMP02210,Salary Increase,2023-09-06,+11.4%
EVT002878,EMP02210,Salary Increase,2025-06-17,+6.0%
EVT002879,EMP02211,Salary Increase,2024-05-08,+5.6%
EVT002880,EMP02212,Salary Increase,2023-07-09,+8.2%
EVT002881,EMP02212,Salary Increase,2024-06-10,+8.1%
EVT002882,EMP02213,Promotion,2024-06-25,Level up: 1 grade
EVT002883,EMP02215,Promotion,2024-07-06,Level up: 2 grades
EVT002884,EMP02215,Salary Increase,2024-04-02,+8.8%
EVT002885,EMP02216,Salary Increase,2024-01-09,+2.9%
EVT002886,EMP02216,Salary Increase,2025-05-04,+8.0%
EVT002887,EMP02216,Salary Increase,2024-01-13,+7.5%
EVT002888,EMP02217,Salary Increase,2025-06-20,+6.1%
EVT002889,EMP02217,Salary Increase,2024-04-07,+6.4%
EVT002890,EMP02218,Salary Increase,2023-08-08,+1.6%
EVT002891,EMP02220,Salary Increase,2023-08-09,+4.3%
EVT002892,EMP02220,Salary Increase,2023-02-18,+3.7%
EVT002893,EMP02222,Salary Increase,2024-10-30,+5.1%
EVT002894,EMP02222,Salary Increase,2024-06-08,+2.7%
EVT002895,EMP02223,Promotion,2025-01-01,Level up: 2 grades
EVT002896,EMP02223,Salary Increase,2023-04-15,+4.8%
EVT002897,EMP02226,Salary Increase,2023-02-18,+6.4%
EVT002898,EMP02227,Promotion,2024-06-25,Level up: 1 grade
EVT002899,EMP02227,Salary Increase,2024-01-27,+7.7%
EVT002900,EMP02228,Exit,2023-11-22,Voluntary - Personal Reasons
EVT002901,EMP02230,Salary Increase,2023-11-03,+5.0%
EVT002902,EMP02230,Salary Increase,2024-08-08,+6.9%
EVT002903,EMP02231,Salary Increase,2024-10-27,+10.5%
EVT002904,EMP02233,Salary Increase,2024-09-30,+5.3%
EVT002905,EMP02233,Salary Increase,2025-03-21,+6.2%
EVT002906,EMP02233,Salary Increase,2024-06-15,+6.2%
EVT002907,EMP02235,Salary Increase,2025-03-24,+1.0%
EVT002908,EMP02236,Salary Increase,2025-01-22,+7.6%
EVT002909,EMP02236,Salary Increase,2024-12-20,+2.6%
EVT002910,EMP02237,Salary Increase,2023-06-13,+6.9%
EVT002911,EMP02238,Salary Increase,2025-04-14,+5.1%
EVT002912,EMP02240,Salary Increase,2024-05-04,+7.9%
EVT002913,EMP02240,Salary Increase,2024-11-03,+7.9%
EVT002914,EMP02240,Salary Increase,2024-07-02,+1.3%
EVT002915,EMP02241,Salary Increase,2023-03-05,+0.7%
EVT002916,EMP02243,Salary Increase,2024-05-14,+8.0%
EVT002917,EMP02244,Salary Increase,2023-07-21,+4.8%
EVT002918,EMP02244,Salary Increase,2024-04-03,+0.5%
EVT002919,EMP02246,Promotion,2024-02-16,Level up: 1 grade
EVT002920,EMP02247,Salary Increase,2024-01-19,+4.6%
EVT002921,EMP02248,Salary Increase,2024-10-29,+5.0%
EVT002922,EMP02248,Salary Increase,2025-01-18,+1.3%
EVT002923,EMP02249,Promotion,2025-02-19,Level up: 2 grades
EVT002924,EMP02249,Salary Increase,2023-07-20,+6.0%
EVT002925,EMP02250,Salary Increase,2024-03-23,+6.0%
EVT002926,EMP02251,Salary Increase,2025-02-16,+7.6%
EVT002927,EMP02252,Promotion,2024-08-01,Level up: 2 grades
EVT002928,EMP02252,Salary Increase,2025-06-09,+0.5%
EVT002929,EMP02252,Salary Increase,2025-02-04,+8.0%
EVT002930,EMP02253,Promotion,2025-05-01,Level up: 2 grades
EVT002931,EMP02253,Salary Increase,2024-05-19,+7.5%
EVT002932,EMP02255,Promotion,2025-01-19,Level up: 1 grade
EVT002933,EMP02255,Salary Increase,2023-01-13,+6.1%
EVT002934,EMP02256,Salary Increase,2025-04-17,+4.3%
EVT002935,EMP02259,Exit,2025-02-10,Voluntary - Career Growth
EVT002936,EMP02260,Salary Increase,2023-10-13,+7.5%
EVT002937,EMP02260,Salary Increase,2023-06-24,+8.9%
EVT002938,EMP02262,Promotion,2025-05-08,Level up: 2 grades
EVT002939,EMP02262,Salary Increase,2024-10-24,+1.8%
EVT002940,EMP02263,Salary Increase,2025-01-03,+7.2%
EVT002941,EMP02264,Salary Increase,2025-01-09,+5.7%
EVT002942,EMP02264,Salary Increase,2024-11-29,+4.3%
EVT002943,EMP02264,Salary Increase,2024-09-26,+0.5%
EVT002944,EMP02264,Salary Increase,2024-11-17,+5.5%
EVT002945,EMP02265,Promotion,2025-04-09,Level up: 1 grade
EVT002946,EMP02265,Salary Increase,2024-04-02,+10.0%
EVT002947,EMP02266,Salary Increase,2024-01-16,+8.0%
EVT002948,EMP02267,Salary Increase,2023-10-04,+4.0%
EVT002949,EMP02268,Salary Increase,2025-03-01,+0.5%
EVT002950,EMP02268,Salary Increase,2024-07-10,+5.3%
EVT002951,EMP02269,Promotion,2025-02-17,Level up: 1 grade
EVT002952,EMP02270,Salary Increase,2025-06-19,+6.5%
EVT002953,EMP02273,Promotion,2024-09-22,Level up: 1 grade
EVT002954,EMP02273,Salary Increase,2023-10-17,+8.5%
EVT002955,EMP02273,Salary Increase,2023-02-13,+7.0%
EVT002956,EMP02274,Salary Increase,2024-06-10,+0.5%
EVT002957,EMP02275,Salary Increase,2023-12-29,+7.5%
EVT002958,EMP02275,Salary Increase,2024-06-05,+8.3%
EVT002959,EMP02276,Salary Increase,2024-11-29,+8.1%
EVT002960,EMP02276,Salary Increase,2023-12-18,+6.9%
EVT002961,EMP02277,Salary Increase,2023-08-19,+8.0%
EVT002962,EMP02278,Salary Increase,2024-12-18,+6.4%
EVT002963,EMP02278,Salary Increase,2024-06-06,+10.3%
EVT002964,EMP02279,Salary Increase,2023-07-28,+6.9%
EVT002965,EMP02280,Salary Increase,2024-02-20,+11.2%
EVT002966,EMP02280,Salary Increase,2023-01-07,+5.4%
EVT002967,EMP02280,Salary Increase,2024-08-26,+5.5%
EVT002968,EMP02280,Salary Increase,2024-06-03,+6.5%
EVT002969,EMP02281,Promotion,2023-11-23,Level up: 1 grade
EVT002970,EMP02282,Salary Increase,2023-06-06,+6.6%
EVT002971,EMP02282,Salary Increase,2025-01-12,+6.7%
EVT002972,EMP02283,Salary Increase,2023-03-16,+4.2%
EVT002973,EMP02284,Salary Increase,2023-06-21,+6.1%
EVT002974,EMP02284,Salary Increase,2023-12-14,+2.3%
EVT002975,EMP02285,Promotion,2023-12-12,Level up: 1 grade
EVT002976,EMP02285,Salary Increase,2024-08-09,+8.0%
EVT002977,EMP02286,Promotion,2023-12-10,Level up: 1 grade
EVT002978,EMP02286,Salary Increase,2024-08-08,+6.7%
EVT002979,EMP02286,Salary Increase,2023-02-28,+3.7%
EVT002980,EMP02286,Salary Increase,2023-05-30,+8.2%
EVT002981,EMP02286,Salary Increase,2024-10-27,+7.3%
EVT002982,EMP02286,Salary Increase,2025-04-28,+5.0%
EVT002983,EMP02287,Promotion,2023-08-31,Level up: 1 grade
EVT002984,EMP02287,Salary Increase,2024-07-14,+7.8%
EVT002985,EMP02287,Salary Increase,2024-07-24,+9.5%
EVT002986,EMP02287,Salary Increase,2024-07-23,+8.4%
EVT002987,EMP02288,Promotion,2025-02-13,Level up: 1 grade
EVT002988,EMP02288,Salary Increase,2023-12-18,+4.5%
EVT002989,EMP02288,Salary Increase,2024-04-11,+5.3%
EVT002990,EMP02288,Salary Increase,2023-05-04,+9.9%
EVT002991,EMP02290,Salary Increase,2023-01-30,+6.1%
EVT002992,EMP02293,Salary Increase,2023-09-15,+5.9%
EVT002993,EMP02293,Salary Increase,2025-04-09,+9.9%
EVT002994,EMP02294,Salary Increase,2023-04-12,+10.0%
EVT002995,EMP02295,Salary Increase,2023-11-18,+8.1%
EVT002996,EMP02295,Salary Increase,2024-05-24,+7.8%
EVT002997,EMP02296,Promotion,2024-06-15,Level up: 2 grades
EVT002998,EMP02296,Salary Increase,2023-04-03,+0.5%
EVT002999,EMP02297,Salary Increase,2024-07-04,+7.7%
EVT003000,EMP02297,Salary Increase,2024-10-10,+4.7%
EVT003001,EMP02298,Salary Increase,2024-07-22,+8.4%
EVT003002,EMP02298,Salary Increase,2023-12-17,+3.3%
EVT003003,EMP02301,Salary Increase,2024-08-18,+7.6%
EVT003004,EMP02301,Salary Increase,2025-03-17,+4.3%
EVT003005,EMP02302,Salary Increase,2025-01-22,+7.8%
EVT003006,EMP02302,Salary Increase,2023-02-03,+8.1%
EVT003007,EMP02303,Salary Increase,2023-11-14,+5.0%
EVT003008,EMP02304,Salary Increase,2024-06-19,+7.4%
EVT003009,EMP02304,Salary Increase,2023-10-28,+3.5%
EVT003010,EMP02305,Salary Increase,2024-10-31,+8.0%
EVT003011,EMP02305,Salary Increase,2023-08-20,+4.3%
EVT003012,EMP02306,Salary Increase,2024-08-16,+7.2%
EVT003013,EMP02307,Salary Increase,2024-04-06,+7.3%
EVT003014,EMP02308,Salary Increase,2025-05-16,+3.4%
EVT003015,EMP02308,Salary Increase,2025-01-04,+2.0%
EVT003016,EMP02308,Salary Increase,2023-06-17,+7.4%
EVT003017,EMP02309,Salary Increase,2024-06-05,+4.9%
EVT003018,EMP02309,Salary Increase,2023-07-03,+5.3%
EVT003019,EMP02310,Promotion,2023-08-16,Level up: 2 grades
EVT003020,EMP02310,Salary Increase,2023-03-24,+6.1%
EVT003021,EMP02310,Salary Increase,2023-07-14,+4.9%
EVT003022,EMP02310,Exit,2023-09-17,Voluntary - Better Opportunity
EVT003023,EMP02311,Salary Increase,2024-03-10,+1.7%
EVT003024,EMP02312,Salary Increase,2023-08-30,+4.2%
EVT003025,EMP02312,Salary Increase,2023-07-18,+6.1%
EVT003026,EMP02312,Salary Increase,2023-06-25,+4.8%
EVT003027,EMP02313,Promotion,2024-01-12,Level up: 2 grades
EVT003028,EMP02313,Salary Increase,2024-05-04,+7.7%
EVT003029,EMP02314,Salary Increase,2023-05-01,+2.9%
EVT003030,EMP02314,Salary Increase,2023-10-06,+8.5%
EVT003031,EMP02315,Salary Increase,2025-05-30,+7.7%
EVT003032,EMP02316,Salary Increase,2025-04-15,+4.9%
EVT003033,EMP02316,Salary Increase,2023-12-24,+12.3%
EVT003034,EMP02317,Salary Increase,2024-07-05,+6.9%
EVT003035,EMP02317,Exit,2024-08-09,Voluntary - Compensation
EVT003036,EMP02318,Salary Increase,2025-01-03,+3.6%
EVT003037,EMP02320,Salary Increase,2023-08-11,+5.7%
EVT003038,EMP02322,Salary Increase,2023-05-11,+5.8%
EVT003039,EMP02323,Salary Increase,2023-01-09,+7.6%
EVT003040,EMP02323,Salary Increase,2024-11-27,+4.7%
EVT003041,EMP02324,Promotion,2023-12-05,Level up: 1 grade
EVT003042,EMP02324,Salary Increase,2025-02-20,+7.6%
EVT003043,EMP02325,Salary Increase,2024-10-22,+5.8%
EVT003044,EMP02325,Salary Increase,2024-07-21,+5.2%
EVT003045,EMP02326,Salary Increase,2023-08-16,+4.3%
EVT003046,EMP02327,Salary Increase,2025-01-17,+6.3%
EVT003047,EMP02328,Salary Increase,2024-02-28,+4.9%
EVT003048,EMP02329,Salary Increase,2025-05-27,+5.7%
EVT003049,EMP02329,Salary Increase,2025-04-18,+8.1%
EVT003050,EMP02329,Salary Increase,2023-11-09,+4.1%
EVT003051,EMP02330,Promotion,2024-04-23,Level up: 2 grades
EVT003052,EMP02331,Salary Increase,2023-01-10,+4.2%
EVT003053,EMP02332,Promotion,2024-07-22,Level up: 2 grades
EVT003054,EMP02333,Salary Increase,2024-01-24,+2.9%
EVT003055,EMP02334,Promotion,2024-04-07,Level up: 1 grade
EVT003056,EMP02335,Salary Increase,2023-05-23,+4.3%
EVT003057,EMP02336,Promotion,2024-04-01,Level up: 1 grade
EVT003058,EMP02336,Salary Increase,2023-07-05,+5.0%
EVT003059,EMP02336,Salary Increase,2024-01-17,+6.9%
EVT003060,EMP02338,Salary Increase,2024-09-22,+11.8%
EVT003061,EMP02338,Salary Increase,2023-09-03,+9.9%
EVT003062,EMP02339,Promotion,2025-06-22,Level up: 1 grade
EVT003063,EMP02339,Salary Increase,2025-03-19,+6.4%
EVT003064,EMP02339,Salary Increase,2024-01-29,+3.3%
EVT003065,EMP02340,Salary Increase,2023-08-18,+10.5%
EVT003066,EMP02342,Salary Increase,2025-05-17,+7.1%
EVT003067,EMP02343,Salary Increase,2024-05-29,+8.5%
EVT003068,EMP02343,Salary Increase,2023-11-18,+3.3%
EVT003069,EMP02344,Promotion,2025-03-13,Level up: 2 grades
EVT003070,EMP02345,Salary Increase,2025-03-05,+7.4%
EVT003071,EMP02345,Salary Increase,2024-07-30,+12.0%
EVT003072,EMP02345,Salary Increase,2024-06-28,+10.8%
EVT003073,EMP02345,Exit,2024-11-08,Voluntary - Compensation
EVT003074,EMP02346,Salary Increase,2023-03-11,+5.5%
EVT003075,EMP02346,Salary Increase,2023-10-31,+5.5%
EVT003076,EMP02347,Salary Increase,2023-08-19,+3.5%
EVT003077,EMP02348,Promotion,2024-09-08,Level up: 1 grade
EVT003078,EMP02349,Salary Increase,2024-09-20,+3.5%
EVT003079,EMP02349,Salary Increase,2025-05-24,+9.5%
EVT003080,EMP02349,Exit,2023-07-26,Involuntary - Performance
EVT003081,EMP02350,Salary Increase,2023-03-03,+3.9%
EVT003082,EMP02352,Promotion,2024-11-29,Level up: 1 grade
EVT003083,EMP02352,Salary Increase,2023-01-17,+12.8%
EVT003084,EMP02352,Salary Increase,2024-07-27,+4.9%
EVT003085,EMP02352,Salary Increase,2023-09-08,+7.8%
EVT003086,EMP02353,Promotion,2024-01-24,Level up: 1 grade
EVT003087,EMP02354,Promotion,2024-10-24,Level up: 2 grades
EVT003088,EMP02354,Salary Increase,2023-03-30,+5.6%
EVT003089,EMP02355,Salary Increase,2023-01-29,+1.2%
EVT003090,EMP02355,Salary Increase,2025-05-11,+8.3%
EVT003091,EMP02357,Promotion,2025-03-03,Level up: 1 grade
EVT003092,EMP02358,Promotion,2024-12-09,Level up: 2 grades
EVT003093,EMP02358,Salary Increase,2024-11-17,+6.3%
EVT003094,EMP02359,Salary Increase,2023-10-03,+8.3%
EVT003095,EMP02359,Salary Increase,2024-04-17,+4.0%
EVT003096,EMP02359,Salary Increase,2023-04-01,+5.5%
EVT003097,EMP02360,Salary Increase,2024-11-04,+8.6%
EVT003098,EMP02361,Promotion,2024-11-20,Level up: 2 grades
EVT003099,EMP02361,Salary Increase,2023-06-22,+5.0%
EVT003100,EMP02361,Salary Increase,2025-02-18,+4.8%
EVT003101,EMP02365,Promotion,2024-11-30,Level up: 2 grades
EVT003102,EMP02365,Salary Increase,2024-01-17,+4.3%
EVT003103,EMP02366,Salary Increase,2024-01-06,+8.2%
EVT003104,EMP02366,Salary Increase,2023-05-26,+4.0%
EVT003105,EMP02367,Salary Increase,2023-03-20,+2.9%
EVT003106,EMP02368,Salary Increase,2025-03-03,+5.8%
EVT003107,EMP02369,Salary Increase,2024-07-28,+6.9%
EVT003108,EMP02370,Salary Increase,2024-01-01,+8.7%
EVT003109,EMP02371,Promotion,2024-09-20,Level up: 1 grade
EVT003110,EMP02372,Salary Increase,2024-04-16,+3.0%
EVT003111,EMP02372,Salary Increase,2024-10-24,+4.8%
EVT003112,EMP02372,Salary Increase,2024-10-27,+5.5%
EVT003113,EMP02372,Salary Increase,2025-06-24,+4.7%
EVT003114,EMP02374,Salary Increase,2023-10-03,+7.8%
EVT003115,EMP02374,Salary Increase,2025-05-29,+5.7%
EVT003116,EMP02375,Salary Increase,2024-01-19,+5.0%
EVT003117,EMP02376,Promotion,2023-09-04,Level up: 1 grade
EVT003118,EMP02377,Salary Increase,2023-07-07,+0.5%
EVT003119,EMP02378,Salary Increase,2023-01-10,+6.1%
EVT003120,EMP02380,Salary Increase,2024-03-03,+5.3%
EVT003121,EMP02381,Salary Increase,2025-05-20,+4.2%
EVT003122,EMP02382,Salary Increase,2023-03-24,+5.5%
EVT003123,EMP02382,Salary Increase,2023-12-03,+4.5%
EVT003124,EMP02384,Salary Increase,2024-06-02,+6.0%
EVT003125,EMP02384,Salary Increase,2023-07-29,+2.6%
EVT003126,EMP02384,Salary Increase,2023-01-12,+10.1%
EVT003127,EMP02385,Salary Increase,2024-04-28,+5.7%
EVT003128,EMP02385,Salary Increase,2024-05-02,+7.6%
EVT003129,EMP02386,Promotion,2025-06-30,Level up: 1 grade
EVT003130,EMP02386,Salary Increase,2024-07-22,+11.6%
EVT003131,EMP02386,Salary Increase,2025-04-22,+2.2%
EVT003132,EMP02386,Salary Increase,2023-03-06,+6.6%
EVT003133,EMP02387,Salary Increase,2024-11-21,+8.4%
EVT003134,EMP02387,Salary Increase,2023-12-15,+8.8%
EVT003135,EMP02388,Salary Increase,2023-11-02,+7.4%
EVT003136,EMP02389,Salary Increase,2024-02-19,+7.9%
EVT003137,EMP02389,Salary Increase,2023-09-13,+5.1%
EVT003138,EMP02390,Promotion,2024-04-07,Level up: 1 grade
EVT003139,EMP02393,Salary Increase,2024-12-31,+9.3%
EVT003140,EMP02394,Salary Increase,2023-02-12,+6.6%
EVT003141,EMP02395,Salary Increase,2024-09-04,+7.6%
EVT003142,EMP02395,Salary Increase,2024-06-24,+4.2%
EVT003143,EMP02396,Promotion,2025-06-02,Level up: 1 grade
EVT003144,EMP02396,Salary Increase,2023-04-24,+4.5%
EVT003145,EMP02399,Salary Increase,2024-08-08,+4.0%
EVT003146,EMP02399,Salary Increase,2025-02-08,+12.3%
EVT003147,EMP02400,Salary Increase,2023-01-10,+3.6%
EVT003148,EMP02400,Salary Increase,2024-09-12,+10.3%
EVT003149,EMP02401,Promotion,2023-11-10,Level up: 2 grades
EVT003150,EMP02401,Salary Increase,2024-03-14,+5.2%
EVT003151,EMP02401,Salary Increase,2025-06-08,+6.2%
EVT003152,EMP02401,Salary Increase,2025-02-09,+8.8%
EVT003153,EMP02403,Salary Increase,2023-01-03,+7.5%
EVT003154,EMP02405,Exit,2025-05-22,Voluntary - Compensation
EVT003155,EMP02407,Salary Increase,2023-02-25,+6.0%
EVT003156,EMP02407,Salary Increase,2025-03-26,+6.7%
EVT003157,EMP02408,Salary Increase,2025-01-22,+9.4%
EVT003158,EMP02409,Salary Increase,2024-08-20,+4.8%
EVT003159,EMP02409,Salary Increase,2023-10-18,+6.4%
EVT003160,EMP02410,Salary Increase,2025-02-13,+6.2%
EVT003161,EMP02412,Salary Increase,2023-12-15,+6.8%
EVT003162,EMP02413,Salary Increase,2024-02-11,+3.5%
EVT003163,EMP02414,Salary Increase,2025-05-20,+7.0%
EVT003164,EMP02416,Salary Increase,2024-07-06,+8.6%
EVT003165,EMP02417,Salary Increase,2024-05-22,+9.2%
EVT003166,EMP02418,Promotion,2025-01-24,Level up: 1 grade
EVT003167,EMP02418,Salary Increase,2025-01-09,+7.6%
EVT003168,EMP02419,Salary Increase,2023-04-21,+8.2%
EVT003169,EMP02423,Exit,2023-05-23,Voluntary - Career Growth
EVT003170,EMP02425,Salary Increase,2023-12-06,+3.2%
EVT003171,EMP02425,Salary Increase,2024-04-28,+1.6%
EVT003172,EMP02427,Salary Increase,2025-04-23,+0.5%
EVT003173,EMP02427,Salary Increase,2023-12-31,+10.0%
EVT003174,EMP02428,Salary Increase,2023-02-03,+7.2%
EVT003175,EMP02428,Salary Increase,2024-10-28,+7.6%
EVT003176,EMP02429,Salary Increase,2023-09-18,+0.5%
EVT003177,EMP02430,Salary Increase,2024-07-26,+1.2%
EVT003178,EMP02430,Salary Increase,2023-10-23,+7.7%
EVT003179,EMP02433,Salary Increase,2024-04-09,+4.7%
EVT003180,EMP02436,Promotion,2023-11-19,Level up: 1 grade
EVT003181,EMP02438,Salary Increase,2025-03-06,+8.3%
EVT003182,EMP02439,Salary Increase,2025-05-19,+5.9%
EVT003183,EMP02440,Salary Increase,2024-12-04,+5.7%
EVT003184,EMP02441,Exit,2024-03-20,Involuntary - Performance
EVT003185,EMP02443,Salary Increase,2025-05-10,+6.1%
EVT003186,EMP02444,Salary Increase,2024-08-22,+3.7%
EVT003187,EMP02444,Salary Increase,2024-08-18,+6.9%
EVT003188,EMP02444,Salary Increase,2024-02-16,+2.7%
EVT003189,EMP02445,Salary Increase,2024-06-18,+5.2%
EVT003190,EMP02446,Salary Increase,2025-02-18,+7.8%
EVT003191,EMP02446,Salary Increase,2025-02-14,+7.8%
EVT003192,EMP02447,Salary Increase,2023-04-05,+4.3%
EVT003193,EMP02447,Exit,2024-01-23,Voluntary - Better Opportunity
EVT003194,EMP02449,Salary Increase,2023-02-15,+4.7%
EVT003195,EMP02450,Salary Increase,2023-01-06,+4.1%
EVT003196,EMP02451,Salary Increase,2024-10-18,+3.9%
EVT003197,EMP02451,Salary Increase,2024-07-30,+4.3%
EVT003198,EMP02451,Salary Increase,2023-10-02,+11.2%
EVT003199,EMP02451,Salary Increase,2025-02-18,+8.4%
EVT003200,EMP02451,Salary Increase,2024-10-09,+8.6%
EVT003201,EMP02453,Salary Increase,2023-04-24,+9.1%
EVT003202,EMP02454,Salary Increase,2023-07-28,+5.2%
EVT003203,EMP02456,Salary Increase,2023-02-08,+7.2%
EVT003204,EMP02456,Salary Increase,2024-06-08,+7.4%
EVT003205,EMP02456,Salary Increase,2025-05-23,+7.0%
EVT003206,EMP02457,Salary Increase,2023-11-29,+3.6%
EVT003207,EMP02457,Salary Increase,2024-08-25,+6.3%
EVT003208,EMP02457,Salary Increase,2023-06-30,+6.0%
EVT003209,EMP02459,Salary Increase,2023-08-08,+5.6%
EVT003210,EMP02462,Salary Increase,2023-12-06,+3.2%
EVT003211,EMP02462,Salary Increase,2025-05-20,+10.2%
EVT003212,EMP02462,Salary Increase,2024-11-15,+4.6%
EVT003213,EMP02462,Salary Increase,2023-06-06,+6.1%
EVT003214,EMP02462,Salary Increase,2025-05-30,+3.7%
EVT003215,EMP02464,Salary Increase,2023-03-12,+4.8%
EVT003216,EMP02465,Salary Increase,2023-03-29,+3.4%
EVT003217,EMP02466,Salary Increase,2024-03-10,+3.5%
EVT003218,EMP02466,Salary Increase,2023-12-01,+2.3%
EVT003219,EMP02466,Salary Increase,2023-02-24,+6.4%
EVT003220,EMP02467,Promotion,2024-04-29,Level up: 2 grades
EVT003221,EMP02467,Salary Increase,2024-06-18,+7.3%
EVT003222,EMP02467,Salary Increase,2023-10-17,+5.9%
EVT003223,EMP02468,Salary Increase,2024-04-17,+7.9%
EVT003224,EMP02469,Salary Increase,2024-12-25,+8.8%
EVT003225,EMP02470,Salary Increase,2023-08-26,+3.5%
EVT003226,EMP02470,Salary Increase,2023-04-19,+9.8%
EVT003227,EMP02471,Promotion,2025-04-04,Level up: 2 grades
EVT003228,EMP02471,Salary Increase,2025-04-03,+9.4%
EVT003229,EMP02472,Exit,2023-07-07,Voluntary - Better Opportunity
EVT003230,EMP02474,Salary Increase,2025-03-06,+7.8%
EVT003231,EMP02475,Salary Increase,2023-04-06,+4.4%
EVT003232,EMP02475,Salary Increase,2024-07-08,+5.2%
EVT003233,EMP02478,Salary Increase,2024-11-04,+7.8%
EVT003234,EMP02478,Salary Increase,2025-04-29,+3.3%
EVT003235,EMP02479,Promotion,2025-04-06,Level up: 1 grade
EVT003236,EMP02479,Salary Increase,2023-11-01,+4.5%
EVT003237,EMP02480,Salary Increase,2023-04-03,+6.5%
EVT003238,EMP02481,Salary Increase,2023-12-10,+1.0%
EVT003239,EMP02483,Salary Increase,2023-02-25,+7.7%
EVT003240,EMP02483,Salary Increase,2024-11-21,+1.7%
EVT003241,EMP02483,Salary Increase,2023-11-26,+6.8%
EVT003242,EMP02485,Salary Increase,2023-01-22,+7.5%
EVT003243,EMP02486,Salary Increase,2025-02-11,+6.1%
EVT003244,EMP02487,Salary Increase,2025-02-16,+4.3%
EVT003245,EMP02488,Salary Increase,2024-07-25,+0.5%
EVT003246,EMP02489,Salary Increase,2024-08-08,+2.6%
EVT003247,EMP02489,Exit,2023-09-30,Voluntary - Personal Reasons
EVT003248,EMP02490,Promotion,2024-10-17,Level up: 1 grade
EVT003249,EMP02490,Salary Increase,2024-03-13,+12.5%
EVT003250,EMP02491,Salary Increase,2023-01-13,+4.9%
EVT003251,EMP02491,Salary Increase,2025-06-16,+3.4%
EVT003252,EMP02491,Salary Increase,2025-04-29,+1.4%
EVT003253,EMP02494,Salary Increase,2024-02-27,+9.3%
EVT003254,EMP02494,Salary Increase,2024-03-28,+11.9%
EVT003255,EMP02494,Salary Increase,2024-02-27,+8.1%
EVT003256,EMP02495,Promotion,2025-05-05,Level up: 2 grades
EVT003257,EMP02495,Salary Increase,2023-05-28,+6.2%
EVT003258,EMP02497,Promotion,2023-08-03,Level up: 2 grades
EVT003259,EMP02497,Salary Increase,2025-05-04,+1.6%
EVT003260,EMP02498,Salary Increase,2024-01-29,+2.8%
EVT003261,EMP02499,Salary Increase,2023-11-27,+5.2%
EVT003262,EMP02500,Salary Increase,2024-01-17,+4.4%
EVT003263,EMP02501,Salary Increase,2024-10-28,+2.1%
EVT003264,EMP02502,Salary Increase,2025-06-13,+2.7%
EVT003265,EMP02503,Promotion,2024-09-26,Level up: 2 grades
EVT003266,EMP02503,Salary Increase,2025-05-24,+3.6%
EVT003267,EMP02503,Salary Increase,2023-07-26,+6.6%
EVT003268,EMP02503,Salary Increase,2025-06-24,+13.5%
EVT003269,EMP02504,Salary Increase,2025-01-05,+2.5%
EVT003270,EMP02504,Salary Increase,2023-11-20,+10.4%
EVT003271,EMP02504,Salary Increase,2024-07-22,+6.8%
EVT003272,EMP02505,Salary Increase,2024-03-04,+5.5%
EVT003273,EMP02508,Salary Increase,2025-06-16,+7.6%
EVT003274,EMP02508,Salary Increase,2025-05-30,+6.9%
EVT003275,EMP02509,Salary Increase,2023-02-20,+9.6%
EVT003276,EMP02511,Promotion,2025-04-03,Level up: 1 grade
EVT003277,EMP02511,Salary Increase,2024-03-12,+7.4%
EVT003278,EMP02511,Salary Increase,2024-01-20,+3.6%
EVT003279,EMP02512,Salary Increase,2025-03-31,+3.4%
EVT003280,EMP02512,Salary Increase,2023-02-16,+1.6%
EVT003281,EMP02513,Promotion,2024-07-10,Level up: 2 grades
EVT003282,EMP02513,Salary Increase,2024-01-10,+5.9%
EVT003283,EMP02514,Salary Increase,2023-09-22,+3.2%
EVT003284,EMP02516,Promotion,2025-05-31,Level up: 2 grades
EVT003285,EMP02516,Salary Increase,2025-04-04,+2.3%
EVT003286,EMP02517,Salary Increase,2023-01-01,+8.4%
EVT003287,EMP02517,Salary Increase,2023-02-08,+4.4%
