performance_id,employee_id,review_period,review_date,performance_score_1to5,manager_rating_1to5,goals_total,goals_achieved,goal_completion_rate_pct,peer_feedback_score_1to5,had_recent_training_last_180d
PRF009726,EMP02240,2024-H1,2024-06-30,2.98,2.0,7,4,58.5,2.92,True
PRF009727,EMP02240,2024-H2,2024-12-31,3.12,4.0,6,5,76.6,3.41,True
PRF009728,EMP02240,2025-H1,2025-06-30,2.98,3.0,3,2,69.3,3.08,False
PRF009729,EMP02241,2024-H1,2024-06-30,3.39,3.0,3,2,69.9,2.76,True
PRF009730,EMP02241,2024-H2,2024-12-31,3.49,4.0,6,4,67.5,3.44,True
PRF009731,EMP02241,2025-H1,2025-06-30,3.74,4.0,5,3,67.5,2.94,False
PRF009732,EMP02242,2024-H2,2024-12-31,3.27,3.0,3,2,54.7,3.31,True
PRF009733,EMP02242,2025-H1,2025-06-30,3.61,3.0,7,4,57.8,3.51,True
PRF009734,EMP02243,2023-H1,2023-06-30,3.03,3.0,6,3,53.2,2.55,True
PRF009735,EMP02243,2023-H2,2023-12-31,2.91,2.0,6,3,45.6,3.42,False
PRF009736,EMP02243,2024-H1,2024-06-30,3.24,3.0,4,3,75.2,3.44,True
PRF009737,EMP02243,2024-H2,2024-12-31,3.19,3.0,3,2,56.2,2.85,False
PRF009738,EMP02243,2025-H1,2025-06-30,3.22,3.0,5,4,72.2,3.29,True
PRF009739,EMP02244,2024-H1,2024-06-30,3.43,3.0,7,5,71.7,3.38,False
PRF009740,EMP02244,2024-H2,2024-12-31,3.51,4.0,6,4,68.7,3.3,True
PRF009741,EMP02244,2025-H1,2025-06-30,3.5,4.0,5,3,66.7,2.35,False
PRF009742,EMP02245,2024-H2,2024-12-31,3.33,,5,4,74.3,3.29,True
PRF009743,EMP02245,2025-H1,2025-06-30,3.74,4.0,4,3,67.2,3.8,True
PRF009744,EMP02246,2023-H1,2023-06-30,3.06,3.0,5,3,59.9,2.61,True
PRF009745,EMP02246,2023-H2,2023-12-31,3.1,3.0,6,4,58.7,2.88,False
PRF009746,EMP02246,2024-H1,2024-06-30,3.34,3.0,7,5,68.5,2.52,True
PRF009747,EMP02246,2024-H2,2024-12-31,3.41,4.0,3,2,63.9,2.78,True
PRF009748,EMP02246,2025-H1,2025-06-30,3.47,4.0,7,5,68.2,3.51,False
PRF009749,EMP02247,2024-H2,2024-12-31,3.5,4.0,5,3,64.6,4.3,False
PRF009750,EMP02247,2025-H1,2025-06-30,3.63,3.0,4,3,79.6,3.6,False
PRF009751,EMP02248,2024-H2,2024-12-31,4.39,5.0,5,4,77.9,4.77,False
PRF009752,EMP02248,2025-H1,2025-06-30,4.33,4.0,4,3,79.6,4.03,False
PRF009753,EMP02249,2023-H1,2023-06-30,3.27,4.0,6,4,64.8,2.77,False
PRF009754,EMP02249,2023-H2,2023-12-31,3.67,4.0,7,4,58.8,4.52,True
PRF009755,EMP02249,2024-H1,2024-06-30,3.59,3.0,7,5,66.0,2.67,True
PRF009756,EMP02249,2024-H2,2024-12-31,3.76,4.0,3,2,79.1,3.42,True
PRF009757,EMP02249,2025-H1,2025-06-30,3.83,3.0,4,3,74.8,4.19,False
PRF009758,EMP02250,2023-H1,2023-06-30,4.5,4.0,7,6,86.3,4.6,False
PRF009759,EMP02250,2023-H2,2023-12-31,4.62,5.0,5,5,93.4,4.06,False
PRF009760,EMP02250,2024-H1,2024-06-30,4.77,5.0,3,3,100.0,4.1,False
PRF009761,EMP02250,2024-H2,2024-12-31,4.68,4.0,3,3,100.0,4.46,False
PRF009762,EMP02250,2025-H1,2025-06-30,4.92,5.0,7,7,100.0,4.47,False
PRF009763,EMP02251,2023-H2,2023-12-31,3.16,4.0,5,3,65.2,2.99,True
PRF009764,EMP02251,2024-H1,2024-06-30,3.2,3.0,7,5,68.6,3.36,True
PRF009765,EMP02251,2024-H2,2024-12-31,3.39,3.0,7,5,69.2,3.59,True
PRF009766,EMP02251,2025-H1,2025-06-30,3.31,4.0,3,2,60.8,3.6,False
PRF009767,EMP02252,2024-H1,2024-06-30,3.98,4.0,7,6,89.3,3.42,True
PRF009768,EMP02252,2024-H2,2024-12-31,3.89,4.0,7,6,78.6,3.7,False
PRF009769,EMP02252,2025-H1,2025-06-30,3.99,4.0,7,6,85.9,4.08,True
PRF009770,EMP02253,2023-H2,2023-12-31,3.36,4.0,7,4,57.7,3.1,True
PRF009771,EMP02253,2024-H1,2024-06-30,3.42,3.0,5,3,69.3,4.25,True
PRF009772,EMP02253,2024-H2,2024-12-31,3.56,3.0,4,3,69.5,4.05,False
PRF009773,EMP02253,2025-H1,2025-06-30,3.74,3.0,4,3,73.0,3.87,True
PRF009774,EMP02254,2023-H2,2023-12-31,2.53,2.0,3,1,47.2,2.7,False
PRF009775,EMP02254,2024-H1,2024-06-30,2.46,2.0,3,1,44.7,2.03,False
PRF009776,EMP02254,2024-H2,2024-12-31,2.57,2.0,4,2,61.1,2.07,False
PRF009777,EMP02254,2025-H1,2025-06-30,2.3,2.0,5,3,53.2,2.3,False
PRF009778,EMP02255,2023-H1,2023-06-30,2.56,3.0,6,3,48.0,1.83,True
PRF009779,EMP02255,2023-H2,2023-12-31,2.55,2.0,4,2,60.4,2.12,False
PRF009780,EMP02255,2024-H1,2024-06-30,2.55,3.0,3,2,53.3,2.15,False
PRF009781,EMP02255,2024-H2,2024-12-31,2.69,2.0,7,4,58.7,3.58,True
PRF009782,EMP02255,2025-H1,2025-06-30,2.78,3.0,3,2,63.4,3.1,True
PRF009783,EMP02256,2023-H1,2023-06-30,3.69,3.0,4,3,83.3,4.41,True
PRF009784,EMP02256,2023-H2,2023-12-31,3.58,4.0,4,3,73.7,3.06,True
PRF009785,EMP02256,2024-H1,2024-06-30,3.68,3.0,6,5,88.5,3.3,True
PRF009786,EMP02256,2024-H2,2024-12-31,3.88,3.0,6,5,78.1,3.48,False
PRF009787,EMP02256,2025-H1,2025-06-30,3.74,4.0,7,6,90.1,3.33,False
PRF009788,EMP02257,2023-H1,2023-06-30,3.26,3.0,5,3,65.1,2.33,True
PRF009789,EMP02257,2023-H2,2023-12-31,3.46,3.0,7,5,77.8,4.02,True
PRF009790,EMP02257,2024-H1,2024-06-30,3.36,3.0,3,2,68.4,2.91,False
PRF009791,EMP02257,2024-H2,2024-12-31,3.42,4.0,4,3,65.5,3.9,True
PRF009792,EMP02257,2025-H1,2025-06-30,3.32,3.0,6,3,55.8,3.15,False
PRF009793,EMP02258,2023-H1,2023-06-30,4.11,4.0,5,3,66.6,4.56,True
PRF009794,EMP02258,2023-H2,2023-12-31,4.36,5.0,4,3,83.5,4.6,True
PRF009795,EMP02258,2024-H1,2024-06-30,4.38,4.0,3,2,71.8,4.36,False
PRF009796,EMP02258,2024-H2,2024-12-31,4.45,5.0,4,3,78.1,4.85,False
PRF009797,EMP02258,2025-H1,2025-06-30,4.39,4.0,3,2,77.7,3.58,False
PRF009798,EMP02259,2023-H1,2023-06-30,2.92,3.0,4,3,73.9,2.86,False
PRF009799,EMP02259,2023-H2,2023-12-31,3.02,4.0,4,3,68.5,3.4,True
PRF009800,EMP02259,2024-H1,2024-06-30,3.34,4.0,3,2,70.5,3.27,True
PRF009801,EMP02259,2024-H2,2024-12-31,3.35,4.0,5,3,65.7,3.92,True
PRF009802,EMP02259,2025-H1,2025-06-30,3.57,4.0,3,2,77.3,3.91,True
PRF009803,EMP02260,2024-H1,2024-06-30,2.68,2.0,7,4,58.8,2.58,True
PRF009804,EMP02260,2024-H2,2024-12-31,2.57,4.0,3,2,57.6,2.2,True
PRF009805,EMP02260,2025-H1,2025-06-30,2.62,3.0,3,2,69.7,3.54,True
PRF009806,EMP02261,2024-H2,2024-12-31,2.77,3.0,4,3,67.9,3.33,False
PRF009807,EMP02261,2025-H1,2025-06-30,2.91,3.0,6,4,65.4,3.73,True
PRF009808,EMP02262,2023-H1,2023-06-30,3.24,3.0,4,2,45.8,3.38,False
PRF009809,EMP02262,2023-H2,2023-12-31,3.27,3.0,6,5,79.8,3.42,False
PRF009810,EMP02262,2024-H1,2024-06-30,3.64,3.0,3,2,80.0,4.54,True
PRF009811,EMP02262,2024-H2,2024-12-31,3.69,4.0,5,4,83.4,4.19,True
PRF009812,EMP02262,2025-H1,2025-06-30,3.82,4.0,4,3,84.4,3.99,False
PRF009813,EMP02263,2023-H1,2023-06-30,3.04,3.0,4,2,53.0,3.12,True
PRF009814,EMP02263,2023-H2,2023-12-31,3.1,3.0,5,3,62.0,3.31,True
PRF009815,EMP02263,2024-H1,2024-06-30,3.26,3.0,6,4,61.4,2.5,True
PRF009816,EMP02263,2024-H2,2024-12-31,3.52,3.0,4,3,74.2,3.98,True
PRF009817,EMP02263,2025-H1,2025-06-30,3.49,3.0,3,2,61.4,3.07,True
PRF009818,EMP02264,2023-H1,2023-06-30,2.56,2.0,6,3,55.3,2.41,False
PRF009819,EMP02264,2023-H2,2023-12-31,2.96,3.0,5,4,70.4,3.42,True
PRF009820,EMP02264,2024-H1,2024-06-30,3.06,3.0,7,3,49.9,2.57,True
PRF009821,EMP02264,2024-H2,2024-12-31,3.07,3.0,3,2,77.0,2.28,False
PRF009822,EMP02264,2025-H1,2025-06-30,3.09,3.0,3,2,53.8,3.28,False
PRF009823,EMP02265,2023-H2,2023-12-31,4.4,5.0,6,5,85.1,5.0,True
PRF009824,EMP02265,2024-H1,2024-06-30,4.62,5.0,5,5,90.0,3.86,True
PRF009825,EMP02265,2024-H2,2024-12-31,4.75,5.0,5,4,73.7,5.0,True
PRF009826,EMP02265,2025-H1,2025-06-30,4.91,,3,3,96.7,5.0,True
PRF009827,EMP02266,2023-H1,2023-06-30,2.89,3.0,6,4,63.2,2.66,True
PRF009828,EMP02266,2023-H2,2023-12-31,3.04,3.0,3,2,76.0,2.7,True
PRF009829,EMP02266,2024-H1,2024-06-30,3.07,3.0,6,3,56.8,2.78,False
PRF009830,EMP02266,2024-H2,2024-12-31,2.93,2.0,5,3,60.9,3.39,True
PRF009831,EMP02266,2025-H1,2025-06-30,2.96,4.0,3,2,60.6,2.93,True
PRF009832,EMP02267,2024-H1,2024-06-30,3.5,3.0,7,5,71.4,3.0,True
PRF009833,EMP02267,2024-H2,2024-12-31,3.4,4.0,3,2,70.0,3.0,False
PRF009834,EMP02267,2025-H1,2025-06-30,3.5,4.0,5,4,73.2,3.96,True
PRF009835,EMP02268,2023-H1,2023-06-30,3.39,4.0,7,5,64.6,2.94,False
PRF009836,EMP02268,2023-H2,2023-12-31,3.49,3.0,4,3,64.1,3.63,True
PRF009837,EMP02268,2024-H1,2024-06-30,3.61,4.0,7,5,76.3,3.61,True
PRF009838,EMP02268,2024-H2,2024-12-31,3.74,4.0,3,2,81.6,4.02,True
PRF009839,EMP02268,2025-H1,2025-06-30,3.63,,5,4,89.6,4.05,False
PRF009840,EMP02269,2023-H1,2023-06-30,3.49,3.0,3,2,70.3,4.21,False
PRF009841,EMP02269,2023-H2,2023-12-31,3.65,3.0,7,5,69.7,3.67,True
PRF009842,EMP02269,2024-H1,2024-06-30,3.71,3.0,7,5,74.3,2.9,True
PRF009843,EMP02269,2024-H2,2024-12-31,3.64,4.0,4,3,87.2,3.43,False
PRF009844,EMP02269,2025-H1,2025-06-30,3.78,3.0,3,3,84.6,3.98,True
PRF009845,EMP02270,2023-H1,2023-06-30,3.37,3.0,6,4,60.8,3.22,True
PRF009846,EMP02270,2023-H2,2023-12-31,3.39,3.0,4,3,65.6,3.03,True
PRF009847,EMP02270,2024-H1,2024-06-30,3.23,3.0,3,2,67.3,2.86,False
PRF009848,EMP02270,2024-H2,2024-12-31,3.16,3.0,7,5,68.2,3.09,False
PRF009849,EMP02270,2025-H1,2025-06-30,3.22,3.0,4,3,69.1,2.76,True
PRF009850,EMP02271,2023-H1,2023-06-30,3.53,3.0,7,5,72.1,3.88,False
PRF009851,EMP02271,2023-H2,2023-12-31,3.55,4.0,6,4,68.7,4.65,False
PRF009852,EMP02271,2024-H1,2024-06-30,3.33,3.0,3,2,68.2,5.0,False
PRF009853,EMP02271,2024-H2,2024-12-31,3.35,3.0,3,2,58.4,4.25,False
PRF009854,EMP02271,2025-H1,2025-06-30,3.57,3.0,4,3,79.5,3.21,False
PRF009855,EMP02272,2023-H2,2023-12-31,3.15,3.0,7,4,53.8,2.91,True
PRF009856,EMP02272,2024-H1,2024-06-30,3.2,3.0,4,3,74.2,3.03,False
PRF009857,EMP02272,2024-H2,2024-12-31,3.36,3.0,5,4,70.4,2.68,True
PRF009858,EMP02272,2025-H1,2025-06-30,3.32,3.0,5,3,59.1,3.27,False
PRF009859,EMP02273,2023-H1,2023-06-30,2.74,3.0,3,2,68.0,2.51,True
PRF009860,EMP02273,2023-H2,2023-12-31,2.79,2.0,4,2,62.3,2.29,True
PRF009861,EMP02273,2024-H1,2024-06-30,2.75,3.0,3,2,56.5,3.34,False
PRF009862,EMP02273,2024-H2,2024-12-31,2.93,3.0,3,2,68.6,3.5,True
PRF009863,EMP02273,2025-H1,2025-06-30,2.99,3.0,5,3,63.8,3.83,False
PRF009864,EMP02274,2023-H2,2023-12-31,3.45,3.0,5,3,67.2,3.23,True
PRF009865,EMP02274,2024-H1,2024-06-30,3.24,4.0,7,5,71.1,2.53,False
PRF009866,EMP02274,2024-H2,2024-12-31,3.22,3.0,4,2,61.2,3.41,False
PRF009867,EMP02274,2025-H1,2025-06-30,3.25,3.0,3,2,62.2,2.69,False
PRF009868,EMP02275,2023-H1,2023-06-30,3.0,3.0,6,4,67.5,3.27,False
PRF009869,EMP02275,2023-H2,2023-12-31,3.18,,5,3,50.7,3.28,True
PRF009870,EMP02275,2024-H1,2024-06-30,3.29,,4,3,77.2,2.17,True
PRF009871,EMP02275,2024-H2,2024-12-31,3.53,4.0,4,3,71.9,2.91,True
PRF009872,EMP02275,2025-H1,2025-06-30,3.33,4.0,3,2,53.7,1.92,False
PRF009873,EMP02276,2024-H2,2024-12-31,3.37,3.0,3,2,73.5,3.33,True
PRF009874,EMP02276,2025-H1,2025-06-30,3.31,4.0,5,3,63.1,3.27,True
PRF009875,EMP02277,2024-H2,2024-12-31,3.94,4.0,7,6,89.0,3.82,True
PRF009876,EMP02277,2025-H1,2025-06-30,3.96,4.0,3,2,80.2,4.14,True
PRF009877,EMP02278,2024-H1,2024-06-30,2.71,,3,2,55.1,3.71,True
PRF009878,EMP02278,2024-H2,2024-12-31,2.68,3.0,3,1,43.3,2.03,False
PRF009879,EMP02278,2025-H1,2025-06-30,2.96,2.0,6,4,59.0,2.38,True
PRF009880,EMP02279,2024-H1,2024-06-30,3.41,2.0,7,5,64.6,3.45,True
PRF009881,EMP02279,2024-H2,2024-12-31,3.51,4.0,4,3,70.5,4.32,False
PRF009882,EMP02279,2025-H1,2025-06-30,3.45,4.0,3,2,60.7,3.8,True
PRF009883,EMP02280,2024-H1,2024-06-30,3.74,4.0,3,2,76.6,3.5,False
PRF009884,EMP02280,2024-H2,2024-12-31,3.79,4.0,5,4,74.7,4.78,True
PRF009885,EMP02280,2025-H1,2025-06-30,4.07,3.0,4,3,82.8,4.21,False
PRF009886,EMP02281,2023-H1,2023-06-30,3.52,4.0,7,5,75.8,3.62,False
PRF009887,EMP02281,2023-H2,2023-12-31,3.89,4.0,6,4,61.6,3.58,True
PRF009888,EMP02281,2024-H1,2024-06-30,3.96,4.0,6,5,75.9,4.16,True
PRF009889,EMP02281,2024-H2,2024-12-31,4.07,5.0,7,6,82.1,4.07,True
PRF009890,EMP02281,2025-H1,2025-06-30,4.04,4.0,5,4,82.5,4.51,True
PRF009891,EMP02282,2023-H1,2023-06-30,3.4,3.0,3,2,81.7,3.67,False
PRF009892,EMP02282,2023-H2,2023-12-31,3.59,4.0,7,5,67.5,4.03,True
PRF009893,EMP02282,2024-H1,2024-06-30,3.88,3.0,4,3,73.3,4.58,True
PRF009894,EMP02282,2024-H2,2024-12-31,3.73,4.0,7,5,75.0,3.98,False
PRF009895,EMP02282,2025-H1,2025-06-30,3.84,4.0,3,3,84.3,4.18,True
PRF009896,EMP02283,2023-H2,2023-12-31,3.73,4.0,6,4,74.6,5.0,True
PRF009897,EMP02283,2024-H1,2024-06-30,3.8,3.0,4,2,58.2,3.91,True
PRF009898,EMP02283,2024-H2,2024-12-31,3.89,5.0,5,4,77.0,3.95,False
PRF009899,EMP02283,2025-H1,2025-06-30,3.84,4.0,4,3,70.7,3.77,False
PRF009900,EMP02284,2023-H1,2023-06-30,3.65,4.0,3,2,56.7,3.67,False
PRF009901,EMP02284,2023-H2,2023-12-31,3.96,4.0,3,3,86.3,4.35,True
PRF009902,EMP02284,2024-H1,2024-06-30,3.98,4.0,6,5,79.0,3.69,True
PRF009903,EMP02284,2024-H2,2024-12-31,4.07,4.0,3,2,72.8,4.38,True
PRF009904,EMP02284,2025-H1,2025-06-30,3.99,4.0,7,5,65.5,4.19,False
PRF009905,EMP02285,2023-H1,2023-06-30,4.24,4.0,5,4,88.0,4.79,True
PRF009906,EMP02285,2023-H2,2023-12-31,4.31,4.0,7,6,86.6,4.84,True
PRF009907,EMP02285,2024-H1,2024-06-30,4.45,4.0,4,4,96.1,4.53,True
PRF009908,EMP02285,2024-H2,2024-12-31,4.44,,4,4,91.0,4.21,False
PRF009909,EMP02285,2025-H1,2025-06-30,4.59,5.0,6,6,95.0,5.0,True
PRF009910,EMP02286,2023-H2,2023-12-31,3.45,3.0,5,4,83.6,3.85,True
PRF009911,EMP02286,2024-H1,2024-06-30,3.46,3.0,7,6,88.4,2.87,True
PRF009912,EMP02286,2024-H2,2024-12-31,3.58,4.0,3,2,69.9,3.93,True
PRF009913,EMP02286,2025-H1,2025-06-30,3.53,4.0,4,3,65.9,4.16,True
PRF009914,EMP02287,2023-H1,2023-06-30,4.01,4.0,6,6,92.1,3.64,False
PRF009915,EMP02287,2023-H2,2023-12-31,3.87,4.0,7,6,79.1,3.46,False
PRF009916,EMP02287,2024-H1,2024-06-30,4.03,4.0,6,5,76.8,3.8,True
PRF009917,EMP02287,2024-H2,2024-12-31,4.21,5.0,7,5,74.2,4.68,True
PRF009918,EMP02287,2025-H1,2025-06-30,4.42,4.0,6,5,83.3,2.74,True
PRF009919,EMP02288,2023-H1,2023-06-30,3.75,3.0,5,4,86.4,3.77,True
PRF009920,EMP02288,2023-H2,2023-12-31,4.0,4.0,3,3,95.1,3.58,False
PRF009921,EMP02288,2024-H1,2024-06-30,4.06,3.0,6,5,75.8,4.87,True
PRF009922,EMP02288,2024-H2,2024-12-31,3.99,4.0,4,4,88.4,4.14,False
PRF009923,EMP02288,2025-H1,2025-06-30,4.04,4.0,6,6,93.0,4.92,True
PRF009924,EMP02289,2023-H1,2023-06-30,2.86,3.0,3,2,77.5,2.83,True
PRF009925,EMP02289,2023-H2,2023-12-31,2.98,2.0,7,4,61.8,3.38,False
PRF009926,EMP02289,2024-H1,2024-06-30,2.9,3.0,7,5,68.0,3.26,True
PRF009927,EMP02289,2024-H2,2024-12-31,2.94,3.0,3,2,64.6,3.53,False
PRF009928,EMP02289,2025-H1,2025-06-30,3.12,,5,4,75.8,3.05,True
PRF009929,EMP02290,2023-H2,2023-12-31,3.79,3.0,6,5,77.6,2.93,True
PRF009930,EMP02290,2024-H1,2024-06-30,3.99,5.0,4,3,80.1,3.94,False
PRF009931,EMP02290,2024-H2,2024-12-31,3.96,4.0,7,5,74.7,3.81,False
PRF009932,EMP02290,2025-H1,2025-06-30,3.76,4.0,4,3,65.8,3.94,False
PRF009933,EMP02291,2023-H1,2023-06-30,3.86,4.0,4,3,83.9,3.63,False
PRF009934,EMP02291,2023-H2,2023-12-31,3.99,4.0,5,4,73.1,3.4,True
PRF009935,EMP02291,2024-H1,2024-06-30,3.88,4.0,4,3,76.2,3.5,False
PRF009936,EMP02291,2024-H2,2024-12-31,3.9,4.0,5,3,68.2,5.0,False
PRF009937,EMP02291,2025-H1,2025-06-30,3.81,4.0,7,6,80.7,3.57,False
PRF009938,EMP02292,2023-H1,2023-06-30,2.95,3.0,4,2,58.6,2.54,True
PRF009939,EMP02292,2023-H2,2023-12-31,2.92,3.0,7,4,59.8,3.42,True
PRF009940,EMP02292,2024-H1,2024-06-30,3.23,3.0,3,2,57.7,2.99,True
PRF009941,EMP02292,2024-H2,2024-12-31,3.26,3.0,7,5,71.6,3.64,False
PRF009942,EMP02292,2025-H1,2025-06-30,3.37,3.0,4,2,58.3,3.84,False
PRF009943,EMP02293,2023-H1,2023-06-30,2.8,3.0,4,2,55.9,2.77,True
PRF009944,EMP02293,2023-H2,2023-12-31,2.89,3.0,5,3,58.3,2.52,True
PRF009945,EMP02293,2024-H1,2024-06-30,3.07,3.0,5,3,53.1,3.32,True
PRF009946,EMP02293,2024-H2,2024-12-31,3.22,3.0,7,5,67.9,3.87,True
PRF009947,EMP02293,2025-H1,2025-06-30,3.52,3.0,6,4,63.5,3.01,True
PRF009948,EMP02294,2023-H1,2023-06-30,3.74,4.0,5,3,69.8,3.22,True
PRF009949,EMP02294,2023-H2,2023-12-31,3.69,3.0,6,4,75.0,3.72,False
PRF009950,EMP02294,2024-H1,2024-06-30,3.75,4.0,3,2,75.9,3.93,False
PRF009951,EMP02294,2024-H2,2024-12-31,3.69,3.0,3,2,81.1,4.43,False
PRF009952,EMP02294,2025-H1,2025-06-30,3.94,4.0,6,5,84.9,4.64,False
PRF009953,EMP02295,2023-H2,2023-12-31,2.79,3.0,7,5,70.1,3.15,False
PRF009954,EMP02295,2024-H1,2024-06-30,2.78,3.0,3,1,40.7,3.2,False
PRF009955,EMP02295,2024-H2,2024-12-31,3.0,,5,3,58.8,2.57,True
PRF009956,EMP02295,2025-H1,2025-06-30,3.09,4.0,6,5,79.2,3.43,True
PRF009957,EMP02296,2024-H2,2024-12-31,3.09,3.0,3,2,56.9,2.99,False
PRF009958,EMP02296,2025-H1,2025-06-30,3.18,4.0,5,3,61.3,3.06,True
PRF009959,EMP02297,2024-H2,2024-12-31,3.94,4.0,7,5,68.0,3.78,True
PRF009960,EMP02297,2025-H1,2025-06-30,3.94,4.0,3,2,73.1,3.63,False
PRF009961,EMP02298,2023-H2,2023-12-31,2.78,2.0,6,4,67.3,2.95,False
PRF009962,EMP02298,2024-H1,2024-06-30,2.95,2.0,5,3,58.4,3.09,True
PRF009963,EMP02298,2024-H2,2024-12-31,3.04,2.0,7,5,70.7,4.01,False
PRF009964,EMP02298,2025-H1,2025-06-30,3.2,4.0,6,4,72.5,3.03,False
PRF009965,EMP02299,2023-H2,2023-12-31,3.75,3.0,3,2,76.2,4.31,True
PRF009966,EMP02299,2024-H1,2024-06-30,3.7,,7,5,76.0,3.38,False
PRF009967,EMP02299,2024-H2,2024-12-31,3.74,4.0,6,4,73.2,3.84,True
PRF009968,EMP02299,2025-H1,2025-06-30,3.67,,5,4,73.6,2.81,False
PRF009969,EMP02300,2023-H1,2023-06-30,2.6,3.0,3,2,61.6,2.81,True
PRF009970,EMP02300,2023-H2,2023-12-31,2.82,3.0,3,2,57.9,2.65,True
PRF009971,EMP02300,2024-H1,2024-06-30,2.88,2.0,3,2,73.0,2.87,False
PRF009972,EMP02300,2024-H2,2024-12-31,2.95,3.0,5,3,55.1,3.17,False
PRF009973,EMP02300,2025-H1,2025-06-30,2.94,3.0,5,3,69.2,2.36,False
PRF009974,EMP02301,2023-H1,2023-06-30,2.68,3.0,6,4,59.6,3.11,False
PRF009975,EMP02301,2023-H2,2023-12-31,2.89,3.0,4,2,52.5,2.68,False
PRF009976,EMP02301,2024-H1,2024-06-30,2.86,3.0,3,2,57.4,3.21,False
PRF009977,EMP02301,2024-H2,2024-12-31,2.97,,6,4,72.9,2.78,True
PRF009978,EMP02301,2025-H1,2025-06-30,2.94,3.0,6,3,50.8,1.6,True
PRF009979,EMP02302,2024-H2,2024-12-31,2.92,4.0,7,4,60.9,2.6,False
PRF009980,EMP02302,2025-H1,2025-06-30,2.98,3.0,5,3,67.0,3.15,True
PRF009981,EMP02303,2023-H1,2023-06-30,2.78,3.0,6,4,66.3,3.06,False
PRF009982,EMP02303,2023-H2,2023-12-31,2.85,3.0,7,4,59.0,2.74,True
PRF009983,EMP02303,2024-H1,2024-06-30,3.03,3.0,5,2,49.3,3.21,True
PRF009984,EMP02303,2024-H2,2024-12-31,3.04,3.0,4,2,58.5,2.93,False
PRF009985,EMP02303,2025-H1,2025-06-30,3.33,3.0,5,3,61.5,3.75,True
PRF009986,EMP02304,2023-H1,2023-06-30,3.27,3.0,4,3,69.4,2.65,False
PRF009987,EMP02304,2023-H2,2023-12-31,3.54,4.0,4,3,73.3,3.63,True
PRF009988,EMP02304,2024-H1,2024-06-30,3.76,4.0,7,6,79.3,3.83,True
PRF009989,EMP02304,2024-H2,2024-12-31,3.7,4.0,7,5,70.5,3.37,False
PRF009990,EMP02304,2025-H1,2025-06-30,3.81,5.0,4,3,70.4,4.32,True
PRF009991,EMP02305,2024-H1,2024-06-30,2.23,2.0,6,2,40.2,1.73,False
PRF009992,EMP02305,2024-H2,2024-12-31,2.06,2.0,5,2,42.9,1.54,False
PRF009993,EMP02305,2025-H1,2025-06-30,2.08,2.0,6,2,30.3,1.37,False
PRF009994,EMP02306,2023-H2,2023-12-31,3.13,3.0,7,4,62.7,2.56,True
PRF009995,EMP02306,2024-H1,2024-06-30,3.22,3.0,5,3,57.4,3.74,True
PRF009996,EMP02306,2024-H2,2024-12-31,3.17,3.0,5,3,53.2,3.83,False
PRF009997,EMP02306,2025-H1,2025-06-30,3.34,4.0,6,4,64.8,3.52,False
PRF009998,EMP02307,2023-H1,2023-06-30,3.08,3.0,5,3,53.1,3.57,True
PRF009999,EMP02307,2023-H2,2023-12-31,3.24,3.0,5,3,69.6,3.54,True
PRF010000,EMP02307,2024-H1,2024-06-30,3.15,3.0,7,4,61.8,3.87,False
PRF010001,EMP02307,2024-H2,2024-12-31,3.23,3.0,3,2,54.8,3.68,True
PRF010002,EMP02307,2025-H1,2025-06-30,3.38,3.0,7,4,62.4,4.37,True
PRF010003,EMP02308,2024-H1,2024-06-30,2.94,3.0,3,2,59.7,2.42,False
PRF010004,EMP02308,2024-H2,2024-12-31,2.86,4.0,4,2,39.2,3.76,False
PRF010005,EMP02308,2025-H1,2025-06-30,2.94,3.0,5,3,51.7,3.6,False
PRF010006,EMP02309,2023-H1,2023-06-30,3.26,3.0,7,4,59.3,3.72,False
PRF010007,EMP02309,2023-H2,2023-12-31,3.29,4.0,7,5,66.4,3.35,False
PRF010008,EMP02309,2024-H1,2024-06-30,3.25,3.0,4,3,70.0,2.9,False
PRF010009,EMP02309,2024-H2,2024-12-31,3.4,3.0,3,2,51.3,3.28,False
PRF010010,EMP02309,2025-H1,2025-06-30,3.51,3.0,7,5,78.0,3.41,False
PRF010011,EMP02310,2023-H1,2023-06-30,3.34,3.0,4,2,51.5,3.12,True
PRF010012,EMP02310,2023-H2,2023-12-31,3.47,,7,5,72.5,2.59,True
PRF010013,EMP02310,2024-H1,2024-06-30,3.65,3.0,5,4,73.5,3.12,False
PRF010014,EMP02310,2024-H2,2024-12-31,3.78,4.0,5,4,79.6,4.03,False
PRF010015,EMP02310,2025-H1,2025-06-30,3.81,3.0,3,2,81.3,4.27,False
PRF010016,EMP02311,2023-H1,2023-06-30,3.95,5.0,5,4,80.2,5.0,True
PRF010017,EMP02311,2023-H2,2023-12-31,3.94,4.0,7,5,76.8,3.84,True
PRF010018,EMP02311,2024-H1,2024-06-30,3.92,4.0,4,3,83.7,4.31,False
PRF010019,EMP02311,2024-H2,2024-12-31,4.03,4.0,4,3,73.7,3.82,True
PRF010020,EMP02311,2025-H1,2025-06-30,4.13,4.0,3,3,90.8,3.89,False
PRF010021,EMP02312,2023-H1,2023-06-30,3.8,4.0,7,5,78.4,3.75,True
