employee_id,department,country,job_level,gender,age,hire_date,tenure_days_as_of_2025_06_30,annual_salary_usd,manager_id,is_remote,employment_status
EMP02014,Engineering,Germany,Individual Contributor,Male,28,2021-01-28,1614,53200.0,EMP01903,True,Active
EMP02015,Engineering,USA,Director,Male,23,2024-01-01,546,179700.0,,False,Terminated
EMP02016,Engineering,Canada,Manager,Male,37,2017-11-27,2772,96000.0,EMP02807,False,Terminated
EMP02017,Sales,USA,Senior IC,Male,27,2020-09-12,1752,72800.0,EMP02806,False,Active
EMP02018,Sales,USA,Individual Contributor,Female,31,2019-09-04,2126,56100.0,EMP00383,False,Active
EMP02019,Customer Support,USA,Team Lead,Female,32,2022-04-12,1175,92400.0,EMP00303,False,Active
EMP02020,Engineering,India,Manager,Female,33,2022-06-18,1108,54100.0,EMP01514,False,Active
EMP02021,Customer Support,India,Individual Contributor,Female,26,2024-05-22,404,31900.0,EMP00199,False,Active
EMP02022,Sales,USA,Director,Male,28,2023-10-16,623,159800.0,,False,Active
EMP02023,Sales,Germany,Manager,Male,23,2022-09-20,1014,125500.0,EMP00491,False,Active
EMP02024,Sales,Brazil,Senior IC,Female,32,2021-08-17,1413,35100.0,EMP00443,True,Active
EMP02025,Engineering,Germany,Team Lead,Male,33,2022-01-28,1249,84400.0,EMP01134,True,Active
EMP02026,Engineering,Canada,Senior IC,Female,21,2024-12-02,210,58800.0,EMP01167,False,Active
EMP02027,Customer Support,Germany,Team Lead,Male,33,2024-01-25,522,83900.0,EMP02870,False,Active
EMP02028,Engineering,USA,Manager,Female,25,2021-12-04,1304,117800.0,EMP03160,False,Active
EMP02029,Engineering,Canada,Individual Contributor,Male,31,2021-07-24,1437,48100.0,EMP00611,True,Active
EMP02030,Customer Support,UAE,Individual Contributor,Female,27,2023-03-29,824,49100.0,EMP01325,False,Active
EMP02031,Sales,Germany,Individual Contributor,Female,29,2020-12-18,1655,48700.0,EMP01774,True,Active
EMP02032,Engineering,UAE,Senior Manager,Male,28,2021-01-03,1639,93700.0,EMP00978,False,Active
EMP02033,Engineering,India,Individual Contributor,Female,31,2015-06-02,3681,27700.0,EMP01166,False,Active
EMP02034,Engineering,Germany,Manager,Male,30,2022-06-12,1114,100000.0,EMP02343,False,Active
EMP02035,Sales,UAE,Senior IC,Female,26,2023-04-21,801,59400.0,EMP01472,False,Active
EMP02036,Customer Support,Brazil,Individual Contributor,Male,21,2023-12-29,549,27900.0,EMP02443,False,Active
EMP02037,Operations,Germany,Manager,Female,21,2024-07-04,361,103000.0,EMP00271,False,Terminated
EMP02038,Sales,India,Senior IC,Male,24,2021-02-16,1595,33400.0,EMP01677,True,Terminated
EMP02039,Customer Support,Germany,Individual Contributor,Male,26,2021-06-10,1481,51900.0,EMP01086,True,Active
EMP02040,Customer Support,USA,Individual Contributor,Male,28,2024-05-25,401,60400.0,EMP01011,False,Active
EMP02041,Sales,Canada,Individual Contributor,Female,26,2021-02-09,1602,55900.0,EMP01618,True,Active
EMP02042,Customer Support,India,Individual Contributor,Male,32,2022-02-27,1219,29400.0,EMP01053,True,Active
EMP02043,Customer Support,India,Individual Contributor,Female,26,2023-01-22,890,26700.0,EMP02643,True,Active
EMP02044,Operations,India,Senior IC,Male,24,2024-12-19,193,36500.0,EMP00651,True,Active
EMP02045,Operations,India,Individual Contributor,Female,29,2021-06-20,1471,25600.0,EMP03128,False,Active
EMP02046,Sales,Germany,Individual Contributor,Male,38,2017-04-01,3012,48500.0,EMP01266,False,Active
EMP02047,Engineering,Canada,Individual Contributor,Male,21,2023-11-03,605,51300.0,EMP01824,False,Active
EMP02048,Engineering,India,Individual Contributor,Female,34,2022-02-26,1220,25800.0,EMP00607,False,Active
EMP02049,Sales,Brazil,Director,Female,33,2021-04-03,1549,92600.0,,True,Active
EMP02050,Engineering,India,Individual Contributor,Female,25,2025-03-07,115,24400.0,EMP02239,False,Active
EMP02051,Operations,Germany,Individual Contributor,Male,31,2024-01-16,531,55900.0,EMP02669,False,Active
EMP02052,Sales,USA,Senior IC,Female,24,2024-08-21,313,72800.0,EMP03134,False,Active
EMP02053,Engineering,Germany,Senior Manager,Male,34,2017-04-12,3001,134700.0,EMP03493,False,Active
EMP02054,Operations,USA,Team Lead,Male,23,2025-03-14,108,84600.0,EMP00911,False,Active
EMP02055,Engineering,Brazil,Manager,Male,31,2023-01-25,887,53500.0,EMP01156,True,Active
EMP02056,Engineering,UAE,Senior Manager,Female,25,2021-11-23,1315,124000.0,EMP00860,False,Terminated
EMP02057,Operations,Germany,Senior IC,Female,26,2023-11-07,601,64800.0,EMP01751,False,Active
EMP02058,Engineering,Germany,Director,,28,2025-02-15,135,137700.0,,False,Active
EMP02059,Sales,Brazil,Individual Contributor,Male,31,2022-12-29,914,26400.0,EMP02584,False,Active
EMP02060,Sales,USA,Manager,Female,23,2023-11-14,594,116700.0,EMP01979,True,Active
EMP02061,Operations,Canada,Manager,Female,31,2021-08-15,1415,100800.0,EMP01642,True,Active
EMP02062,Sales,Germany,Senior Manager,Female,25,2020-08-25,1770,116300.0,EMP02542,False,Active
EMP02063,Engineering,USA,Senior IC,Male,21,2024-05-22,404,71000.0,EMP01612,False,Terminated
EMP02064,Sales,USA,Team Lead,Male,23,2023-09-26,643,94500.0,EMP03104,True,Active
EMP02065,Engineering,Canada,Individual Contributor,Female,30,2023-09-01,668,53100.0,EMP01945,True,Active
EMP02066,Operations,USA,Senior IC,Female,29,2020-09-11,1753,74300.0,EMP02308,True,Active
EMP02067,Engineering,Brazil,Individual Contributor,Female,25,2022-05-29,1128,30100.0,EMP02369,True,Active
EMP02068,Operations,USA,Senior IC,Female,26,2024-05-08,418,80000.0,EMP02593,False,Active
EMP02069,Sales,USA,Team Lead,Non-binary,30,2019-09-06,2124,105100.0,EMP01668,True,Active
EMP02070,Engineering,UAE,Individual Contributor,Male,29,2023-11-08,600,41400.0,EMP01351,False,Active
EMP02071,Operations,USA,Individual Contributor,Male,21,2023-06-30,731,52200.0,EMP01436,False,Active
EMP02072,Engineering,USA,Individual Contributor,Male,25,2024-02-12,504,53000.0,EMP03281,False,Active
EMP02073,Sales,India,Team Lead,Male,28,2022-03-29,1189,45700.0,EMP00407,False,Active
EMP02074,Operations,UAE,Team Lead,Female,21,2023-03-30,823,72600.0,EMP02445,True,Active
EMP02075,Engineering,Germany,Team Lead,Male,26,2018-07-25,2532,83900.0,EMP03350,True,Active
EMP02076,Engineering,USA,Individual Contributor,Female,26,2022-05-18,1139,55700.0,EMP00259,True,Active
EMP02077,Operations,Canada,Manager,Female,26,2024-01-18,529,95000.0,EMP02154,True,Active
EMP02078,Sales,Brazil,Team Lead,Non-binary,27,2022-08-11,1054,47200.0,EMP02062,False,Active
EMP02079,Engineering,UAE,Individual Contributor,Female,30,2017-12-06,2763,49400.0,EMP01172,True,Active
EMP02080,Sales,Brazil,Individual Contributor,Male,23,2024-06-18,377,26600.0,EMP00353,False,Active
EMP02081,Engineering,Brazil,Senior IC,Female,27,2021-06-21,1470,38500.0,EMP02367,False,Active
EMP02082,Sales,Germany,Individual Contributor,Female,26,2024-12-16,196,45500.0,EMP01814,True,Active
EMP02083,Customer Support,Germany,Individual Contributor,Male,36,2018-11-15,2419,51300.0,EMP02625,True,Active
EMP02084,Sales,Brazil,Individual Contributor,Male,21,2023-06-16,745,28300.0,EMP00318,False,Active
EMP02085,Customer Support,Brazil,Individual Contributor,Male,28,2024-01-30,517,31300.0,EMP03269,False,Active
EMP02086,Sales,Canada,Individual Contributor,Female,31,2018-03-23,2656,48000.0,EMP02187,True,Terminated
EMP02087,Engineering,India,Individual Contributor,Female,29,2022-09-29,1005,25500.0,EMP01527,False,Active
EMP02088,Engineering,Germany,Manager,Male,32,2022-09-02,1032,97800.0,EMP01567,True,Active
EMP02089,Customer Support,India,Senior IC,Male,24,2023-06-07,754,40700.0,EMP03321,False,Active
EMP02090,Engineering,India,Senior IC,Male,30,2023-05-13,779,31300.0,EMP01922,False,Active
EMP02091,Engineering,Germany,Team Lead,Male,21,2025-01-05,176,77800.0,EMP02019,True,Active
EMP02092,Operations,UAE,Senior IC,Male,29,2021-07-06,1455,61900.0,EMP02261,True,Active
EMP02093,Engineering,India,Individual Contributor,Male,24,2024-08-19,315,25100.0,EMP01094,False,Active
EMP02094,Sales,USA,Individual Contributor,Female,30,2020-03-10,1938,57400.0,EMP00903,False,Active
EMP02095,Operations,India,Individual Contributor,Male,22,2024-04-16,440,26300.0,EMP02624,False,Active
EMP02096,Engineering,India,Senior IC,Male,29,2022-06-25,1101,36500.0,EMP01114,False,Active
EMP02097,Sales,Canada,Senior IC,Male,33,2023-09-08,661,65600.0,EMP00124,False,Active
EMP02098,Engineering,Germany,Individual Contributor,Female,23,2023-06-07,754,50000.0,EMP01678,False,Active
EMP02099,Sales,India,Senior IC,Male,28,2023-02-14,867,32100.0,EMP00040,False,Active
EMP02100,Sales,India,Director,Female,31,2021-12-03,1305,83700.0,,True,Active
EMP02101,Customer Support,India,Individual Contributor,Male,30,2018-05-10,2608,22700.0,EMP02240,True,Active
EMP02102,Sales,USA,Senior IC,Male,32,2023-06-21,740,70700.0,EMP03232,False,Active
EMP02103,Customer Support,Canada,Senior IC,Male,23,2025-02-06,144,67500.0,EMP02109,True,Active
EMP02104,Operations,Canada,Team Lead,Female,30,2019-04-29,2254,85400.0,EMP01237,True,Active
EMP02105,Customer Support,India,Team Lead,Female,25,2021-02-05,1606,51000.0,EMP02238,True,Active
EMP02106,Customer Support,India,Team Lead,Male,26,2024-04-30,426,41400.0,EMP02056,False,Terminated
EMP02107,Customer Support,USA,Individual Contributor,Male,26,2024-07-02,363,51400.0,EMP02589,False,Active
EMP02108,Operations,India,Senior IC,,31,2021-10-23,1346,37200.0,EMP03227,False,Active
EMP02109,Engineering,Germany,Manager,Female,25,2022-03-29,1189,114700.0,EMP00362,False,Active
EMP02110,Sales,Brazil,Individual Contributor,Male,30,2017-03-18,3026,32300.0,EMP02492,False,Active
EMP02111,Engineering,USA,Director,Male,30,2021-06-26,1465,158200.0,,False,Active
EMP02112,Engineering,Brazil,Individual Contributor,Female,32,2023-10-11,628,28500.0,EMP01154,False,Terminated
EMP02113,Sales,Germany,Senior IC,Female,28,2024-01-28,519,72900.0,EMP01408,False,Active
EMP02114,Customer Support,India,Senior IC,Male,35,2022-07-20,1076,38400.0,EMP01436,False,Active
EMP02115,Sales,India,Senior IC,Female,27,2024-12-27,185,37400.0,EMP01305,False,Active
EMP02116,Operations,USA,Manager,Male,27,2024-10-12,261,105300.0,EMP03080,False,Active
EMP02117,Sales,India,Individual Contributor,Male,28,2024-06-12,383,27600.0,EMP01134,False,Active
EMP02118,Sales,UAE,Senior IC,Male,32,2023-10-24,615,66300.0,EMP01510,False,Active
EMP02119,Sales,India,Senior IC,Female,32,2022-10-11,993,33100.0,EMP02027,False,Active
EMP02120,Sales,USA,Manager,Non-binary,24,2021-04-21,1531,120900.0,EMP00905,True,Active
EMP02121,Sales,India,Senior IC,Male,34,2019-02-01,2341,38600.0,EMP02426,True,Active
EMP02122,Sales,Germany,Senior Manager,Male,31,2019-11-13,2056,116500.0,EMP01817,True,Active
EMP02123,Sales,India,Manager,Male,29,2020-06-05,1851,56100.0,EMP00611,False,Active
EMP02124,Sales,India,Individual Contributor,Male,21,2023-06-30,731,28100.0,EMP00656,True,Active
EMP02125,Engineering,USA,Manager,Male,21,2024-01-16,531,116700.0,EMP00094,False,Active
EMP02126,Engineering,India,Senior Manager,Male,27,2021-11-11,1327,73100.0,EMP02022,True,Active
EMP02127,Engineering,Brazil,Individual Contributor,Male,22,2021-09-13,1386,28800.0,EMP02780,True,Active
EMP02128,Engineering,Brazil,Senior IC,Female,24,2024-05-08,418,40000.0,EMP03474,False,Active
EMP02129,Sales,USA,Individual Contributor,Female,30,2023-02-17,864,43500.0,EMP02287,True,Active
EMP02130,Sales,Germany,Senior IC,Male,24,2024-02-19,497,74300.0,EMP03381,True,Active
EMP02131,Sales,Germany,Individual Contributor,Female,26,2024-10-22,251,54500.0,EMP03462,True,Active
EMP02132,Customer Support,USA,Team Lead,Male,24,2022-01-18,1259,99400.0,,False,Active
EMP02133,Operations,Germany,Individual Contributor,Male,31,2020-06-29,1827,46600.0,EMP01308,True,Active
EMP02134,Operations,USA,Senior IC,Female,34,2017-09-10,2850,80500.0,EMP03101,False,Active
EMP02135,Engineering,USA,Individual Contributor,Female,21,2022-12-30,913,59700.0,EMP02216,True,Active
EMP02136,Engineering,Brazil,Team Lead,Male,22,2024-12-06,206,44400.0,EMP02840,True,Active
EMP02137,Engineering,USA,Senior IC,Female,28,2016-10-21,3174,81100.0,EMP00802,True,Active
EMP02138,Customer Support,Brazil,Senior IC,Male,36,2016-04-24,3354,40400.0,EMP03319,True,Active
EMP02139,Customer Support,USA,Individual Contributor,Male,37,2013-03-05,4500,47700.0,EMP01485,False,Active
EMP02140,Operations,India,Individual Contributor,Male,35,2014-07-05,4013,27600.0,EMP03063,False,Active
EMP02141,Operations,Germany,Senior IC,Male,27,2022-03-11,1207,64100.0,EMP01308,False,Active
EMP02142,Engineering,UAE,Senior Manager,Male,29,2022-09-08,1026,97100.0,EMP03152,False,Active
EMP02143,Customer Support,UAE,Individual Contributor,Female,31,2020-11-02,1701,46900.0,EMP02351,True,Active
EMP02144,Customer Support,Germany,Team Lead,,23,2024-09-03,300,81500.0,EMP00813,False,Active
EMP02145,Engineering,India,Individual Contributor,Female,24,2023-11-19,589,29400.0,EMP00552,False,Active
EMP02146,Operations,USA,Team Lead,Male,27,2022-12-20,923,91000.0,EMP00577,False,Active
EMP02147,Sales,India,Individual Contributor,Female,30,2019-09-23,2107,28000.0,EMP01307,False,Active
EMP02148,Operations,USA,Senior IC,Female,39,2019-07-24,2168,77800.0,EMP00152,True,Active
EMP02149,Customer Support,Germany,Individual Contributor,Female,26,2022-11-12,961,54500.0,EMP01903,False,Active
EMP02150,Sales,USA,Individual Contributor,Female,27,2024-08-05,329,51300.0,EMP02282,False,Terminated
EMP02151,Customer Support,Canada,Individual Contributor,Female,31,2020-07-20,1806,48800.0,EMP02603,False,Terminated
EMP02152,Sales,India,Individual Contributor,Male,31,2024-08-26,308,26100.0,EMP03262,True,Active
EMP02153,Customer Support,India,Senior IC,Female,23,2023-08-27,673,37600.0,EMP02780,True,Active
EMP02154,Customer Support,Germany,Director,Male,33,2022-03-17,1201,160700.0,,False,Active
EMP02155,Customer Support,Germany,Senior IC,Female,25,2024-09-27,276,64900.0,EMP02100,False,Active
EMP02156,Operations,USA,Senior Manager,Male,36,2023-12-19,559,132000.0,EMP02986,True,Terminated
EMP02157,Sales,Canada,Senior IC,Female,31,2020-01-18,1990,73600.0,EMP02687,True,Active
EMP02158,Sales,UAE,Individual Contributor,Male,24,2020-11-01,1702,39400.0,EMP02906,False,Active
EMP02159,Engineering,USA,Individual Contributor,Male,25,2024-06-25,370,58300.0,EMP01424,True,Active
EMP02160,Sales,Brazil,Individual Contributor,Female,33,2021-12-04,1304,31700.0,EMP01810,True,Active
EMP02161,Engineering,Germany,Individual Contributor,Male,25,2024-12-09,203,52700.0,EMP03205,False,Active
EMP02162,Sales,USA,Manager,Female,29,2021-03-01,1582,126500.0,EMP01555,True,Active
EMP02163,Engineering,India,Team Lead,,29,2023-11-07,601,46100.0,EMP02106,True,Active
EMP02164,Engineering,USA,Senior IC,Male,26,2023-02-04,877,77000.0,EMP02232,False,Active
EMP02165,Operations,USA,Senior IC,Female,27,2022-06-25,1101,72000.0,EMP00650,True,Active
EMP02166,Sales,Brazil,Individual Contributor,Female,22,2024-06-03,392,29700.0,EMP00082,True,Active
EMP02167,Operations,USA,Senior IC,Female,33,2023-12-15,563,78800.0,EMP02414,False,Active
EMP02168,Engineering,Canada,Individual Contributor,Male,28,2017-07-03,2919,48000.0,EMP02761,False,Active
EMP02169,Engineering,India,Individual Contributor,Female,27,2023-03-23,830,24800.0,EMP02022,False,Active
EMP02170,Engineering,UAE,Individual Contributor,Male,30,2022-05-11,1146,41200.0,EMP02280,False,Active
EMP02171,Engineering,India,Individual Contributor,Female,28,2022-04-28,1159,26800.0,EMP00244,False,Active
EMP02172,Sales,UAE,Team Lead,Male,26,2018-12-21,2383,65300.0,EMP00611,False,Active
EMP02173,Engineering,Germany,Individual Contributor,Female,25,2020-08-22,1773,48500.0,EMP02581,False,Active
EMP02174,Sales,India,Individual Contributor,Male,28,2024-05-16,410,21300.0,EMP02221,False,Active
EMP02175,Engineering,India,Manager,Female,28,2018-06-06,2581,55700.0,EMP00686,True,Active
EMP02176,Engineering,Canada,Director,Female,25,2016-09-19,3206,163800.0,,False,Active
EMP02177,Engineering,USA,Senior IC,Female,27,2024-05-18,408,75200.0,EMP00126,True,Active
EMP02178,Operations,India,Senior IC,Male,23,2023-05-02,790,41000.0,EMP02745,True,Active
EMP02179,Sales,Brazil,Team Lead,Female,30,2022-11-29,944,51800.0,EMP00094,False,Active
EMP02180,Operations,Germany,Individual Contributor,Male,26,2023-04-08,814,52300.0,EMP02929,True,Active
EMP02181,Customer Support,UAE,Senior IC,Non-binary,28,2021-02-23,1588,61200.0,EMP00791,True,Active
EMP02182,Operations,Germany,Individual Contributor,Female,27,2023-01-31,881,49000.0,EMP00908,True,Active
EMP02183,Operations,USA,Individual Contributor,Female,22,2023-08-19,681,57700.0,EMP03246,False,Terminated
EMP02184,Sales,India,Director,Female,26,2021-01-05,1637,81600.0,,False,Active
EMP02185,Engineering,Germany,Team Lead,Female,24,2025-02-01,149,85500.0,EMP01186,False,Active
EMP02186,Sales,USA,Director,Male,23,2022-03-09,1209,181100.0,,False,Active
EMP02187,Customer Support,USA,Team Lead,Male,31,2021-06-27,1464,88100.0,EMP00400,False,Active
EMP02188,Customer Support,USA,Senior IC,Female,30,2018-09-20,2475,81300.0,EMP01377,False,Terminated
EMP02189,Sales,Brazil,Team Lead,Female,22,2022-07-10,1086,45900.0,EMP02020,False,Active
EMP02190,Operations,Canada,Senior IC,Male,23,2024-11-23,219,65100.0,EMP01723,True,Active
EMP02191,Sales,India,Senior IC,Female,28,2022-05-24,1133,33000.0,EMP03138,False,Active
EMP02192,Engineering,USA,Individual Contributor,Male,23,2024-12-11,201,54000.0,EMP02806,True,Active
EMP02193,Customer Support,India,Senior IC,Male,30,2021-10-12,1357,41900.0,EMP00930,False,Active
EMP02194,Sales,UAE,Individual Contributor,Female,33,2019-06-22,2200,42300.0,EMP03158,True,Terminated
EMP02195,Customer Support,Brazil,Senior IC,Male,37,2022-10-23,981,40400.0,EMP01585,False,Active
EMP02196,Customer Support,Germany,Individual Contributor,Male,32,2023-01-30,882,48600.0,EMP00068,False,Active
EMP02197,Sales,USA,Senior IC,Male,23,2020-09-17,1747,61500.0,EMP02983,False,Active
EMP02198,Engineering,Canada,Individual Contributor,Male,27,2021-11-15,1323,50100.0,EMP02581,False,Active
EMP02199,Sales,UAE,Individual Contributor,Male,28,2020-12-13,1660,43600.0,EMP01245,False,Active
EMP02200,Customer Support,USA,Senior IC,Male,38,2014-08-29,3958,76700.0,EMP03076,False,Active
EMP02201,Sales,UAE,Individual Contributor,Male,23,2023-07-14,717,49200.0,EMP03173,True,Active
EMP02202,Operations,USA,Senior Manager,Male,26,2021-08-10,1420,138200.0,EMP03336,False,Active
EMP02203,Operations,USA,Senior IC,Male,27,2018-05-09,2609,76700.0,EMP03200,True,Terminated
EMP02204,Sales,Brazil,Individual Contributor,Male,29,2018-04-12,2636,26800.0,EMP00964,False,Active
EMP02205,Engineering,India,Individual Contributor,Female,26,2021-05-07,1515,27900.0,EMP01940,True,Active
EMP02206,Customer Support,Germany,Manager,Male,26,2023-02-26,855,98200.0,EMP00616,True,Active
EMP02207,Customer Support,Canada,Senior IC,Female,24,2020-12-28,1645,54600.0,EMP02373,False,Terminated
EMP02208,Engineering,UAE,Individual Contributor,Female,33,2020-12-04,1669,48600.0,EMP01747,True,Terminated
EMP02209,Sales,USA,Individual Contributor,Female,31,2020-05-27,1860,60200.0,EMP03080,True,Active
EMP02210,Sales,India,Team Lead,Female,21,2024-04-23,433,48000.0,EMP03158,True,Active
EMP02211,Operations,Brazil,Senior Manager,Male,33,2016-11-12,3152,83100.0,EMP01108,True,Active
EMP02212,Engineering,India,Individual Contributor,Female,25,2018-05-03,2615,28000.0,EMP01104,False,Active
EMP02213,Operations,Canada,Individual Contributor,Male,33,2022-09-30,1004,50000.0,EMP00118,False,Active
