enrollment_id,employee_id,program_id,enrollment_date,completion_status,completion_pct,completion_date,assessment_score,participant_satisfaction_1to5
ENR012821,EMP02229,PRG015,2023-11-26,Completed,100.0,2024-02-04,77.1,3.7
ENR012822,EMP02229,PRG016,2024-05-01,Dropped,0.0,,,
ENR012823,EMP02229,PRG017,2023-07-12,Completed,100.0,2023-07-18,65.0,2.8
ENR012824,EMP02229,PRG001,2023-05-05,Completed,96.0,2023-06-08,75.8,4.4
ENR012825,EMP02229,PRG006,2025-03-16,Completed,95.0,2025-05-24,99.8,3.2
ENR012826,EMP02230,PRG013,2023-05-22,Completed,95.3,2023-06-17,72.9,3.3
ENR012827,EMP02230,PRG014,2024-10-07,Completed,96.3,2024-10-27,90.8,4.0
ENR012828,EMP02230,PRG015,2025-04-05,Completed,99.0,2025-04-20,79.7,2.8
ENR012829,EMP02230,PRG017,2023-07-27,Completed,96.8,2023-09-10,72.9,4.3
ENR012830,EMP02231,PRG013,2023-12-22,In Progress,36.9,,,
ENR012831,EMP02231,PRG014,2024-05-18,Completed,100.0,2024-06-19,83.0,4.0
ENR012832,EMP02231,PRG015,2023-11-20,Dropped,21.9,,,
ENR012833,EMP02231,PRG016,2024-07-10,Completed,89.4,2024-07-25,70.0,3.3
ENR012834,EMP02231,PRG017,2024-05-16,Completed,93.1,2024-06-10,89.4,3.9
ENR012835,EMP02232,PRG013,2024-08-29,Completed,94.3,2024-09-28,73.6,4.2
ENR012836,EMP02232,PRG014,2023-12-01,Completed,95.7,2023-12-15,94.6,3.6
ENR012837,EMP02232,PRG016,2025-03-07,Completed,91.5,2025-04-02,71.6,3.6
ENR012838,EMP02232,PRG017,2023-05-25,Completed,97.0,2023-07-20,85.0,3.7
ENR012839,EMP02233,PRG013,2025-04-17,Completed,95.9,2025-06-06,97.8,3.5
ENR012840,EMP02233,PRG014,2023-04-23,Completed,92.9,2023-06-20,76.2,4.7
ENR012841,EMP02233,PRG015,2023-05-29,Completed,98.0,2023-07-25,67.9,3.1
ENR012842,EMP02233,PRG020,2023-06-04,Completed,100.0,2023-07-19,100.0,4.1
ENR012843,EMP02233,PRG004,2023-12-01,Dropped,0.1,,,3.6
ENR012844,EMP02233,PRG022,2024-01-24,Completed,93.0,2024-03-03,92.9,3.5
ENR012845,EMP02234,PRG013,2025-02-04,Completed,100.0,2025-04-07,91.0,5.0
ENR012846,EMP02234,PRG014,2024-12-14,Dropped,33.2,,,2.8
ENR012847,EMP02234,PRG015,2024-02-27,Completed,94.7,2024-04-16,73.4,3.6
ENR012848,EMP02234,PRG016,2023-08-15,Completed,96.0,2023-09-26,79.6,4.1
ENR012849,EMP02234,PRG017,2023-10-09,In Progress,43.1,,,
ENR012850,EMP02234,PRG003,2024-10-21,Completed,100.0,2024-11-18,100.0,2.8
ENR012851,EMP02234,PRG004,2024-07-21,Completed,99.0,2024-10-02,100.0,3.3
ENR012852,EMP02236,PRG013,2025-03-29,Completed,90.3,2025-04-22,66.3,3.9
ENR012853,EMP02236,PRG014,2025-02-02,Completed,95.2,2025-03-12,100.0,4.4
ENR012854,EMP02236,PRG015,2023-06-08,Completed,98.8,2023-07-04,73.9,4.6
ENR012855,EMP02236,PRG016,2023-04-04,Completed,96.9,2023-05-01,70.9,3.5
ENR012856,EMP02236,PRG017,2023-03-17,Completed,99.1,2023-05-12,100.0,3.6
ENR012857,EMP02237,PRG013,2024-10-08,Completed,100.0,2024-12-14,90.1,3.5
ENR012858,EMP02237,PRG014,2023-08-28,Completed,94.5,2023-10-21,83.4,4.3
ENR012859,EMP02237,PRG015,2024-05-02,Completed,96.9,2024-07-15,76.7,3.5
ENR012860,EMP02237,PRG016,2024-12-16,Completed,100.0,2024-12-20,82.2,2.5
ENR012861,EMP02237,PRG008,2023-02-10,Dropped,14.1,,,
ENR012862,EMP02238,PRG013,2023-05-07,Completed,99.0,2023-07-07,96.4,3.4
ENR012863,EMP02238,PRG014,2023-03-15,Completed,93.0,2023-05-02,89.9,4.9
ENR012864,EMP02238,PRG015,2024-09-15,Completed,99.2,2024-11-02,71.5,3.5
ENR012865,EMP02238,PRG016,2024-10-09,In Progress,65.5,,,
ENR012866,EMP02238,PRG017,2023-05-20,Dropped,0.0,,,
ENR012867,EMP02239,PRG013,2025-04-28,In Progress,49.9,,,
ENR012868,EMP02239,PRG014,2023-04-10,Completed,97.6,2023-06-16,78.6,3.5
ENR012869,EMP02239,PRG015,2024-03-08,Completed,98.8,2024-03-22,78.6,2.0
ENR012870,EMP02239,PRG016,2023-04-01,Completed,100.0,2023-05-19,72.6,3.0
ENR012871,EMP02239,PRG017,2023-11-25,Completed,87.9,2024-01-25,75.4,4.4
ENR012872,EMP02239,PRG006,2023-12-21,Completed,100.0,2024-02-01,90.5,3.8
ENR012873,EMP02239,PRG012,2023-10-08,Completed,100.0,2023-12-07,94.3,4.2
ENR012874,EMP02239,PRG005,2023-10-15,Completed,100.0,2023-12-28,58.6,2.9
ENR012875,EMP02240,PRG013,2024-03-10,Completed,92.9,2024-05-08,83.6,3.7
ENR012876,EMP02240,PRG014,2023-01-31,Completed,100.0,2023-03-11,76.9,3.9
ENR012877,EMP02240,PRG015,2024-11-22,Completed,95.0,2024-12-07,100.0,3.7
ENR012878,EMP02240,PRG016,2023-10-09,Completed,99.3,2023-11-03,78.8,3.0
ENR012879,EMP02240,PRG017,2025-02-14,In Progress,38.5,,,
ENR012880,EMP02240,PRG001,2023-08-25,In Progress,54.4,,,
ENR012881,EMP02241,PRG013,2023-12-15,Completed,93.3,2024-02-11,89.9,3.0
ENR012882,EMP02241,PRG014,2023-12-17,Completed,94.5,2024-01-09,89.7,4.5
ENR012883,EMP02241,PRG016,2024-07-19,In Progress,40.4,,,
ENR012884,EMP02241,PRG006,2024-10-19,Completed,93.1,2024-11-20,95.1,4.2
ENR012885,EMP02242,PRG013,2024-07-25,Completed,96.0,2024-07-31,98.4,3.8
ENR012886,EMP02242,PRG014,2024-06-23,Completed,91.4,2024-07-23,82.2,3.6
ENR012887,EMP02242,PRG015,2024-06-24,In Progress,37.5,,,
ENR012888,EMP02242,PRG016,2025-02-28,Completed,94.8,2025-05-06,77.9,4.2
ENR012889,EMP02242,PRG017,2023-11-15,Completed,100.0,2023-11-23,80.5,3.5
ENR012890,EMP02243,PRG013,2025-03-02,Completed,98.4,2025-04-03,85.9,5.0
ENR012891,EMP02243,PRG014,2024-09-08,In Progress,73.3,,,
ENR012892,EMP02243,PRG015,2023-02-12,Completed,100.0,2023-03-21,86.1,4.1
ENR012893,EMP02243,PRG016,2025-01-12,Completed,94.4,2025-02-07,78.4,4.1
ENR012894,EMP02243,PRG017,2024-01-30,Dropped,8.8,,,1.6
ENR012895,EMP02243,PRG006,2024-02-15,Completed,100.0,2024-04-19,94.0,2.8
ENR012896,EMP02244,PRG013,2023-04-16,In Progress,52.8,,,
ENR012897,EMP02244,PRG014,2023-07-29,Completed,95.3,2023-10-04,67.5,4.6
ENR012898,EMP02244,PRG015,2023-05-11,Completed,95.2,2023-05-29,87.6,3.6
ENR012899,EMP02244,PRG016,2024-11-08,Completed,95.3,2024-12-05,63.4,3.9
ENR012900,EMP02244,PRG017,2023-01-02,Completed,99.8,2023-02-25,93.0,4.0
ENR012901,EMP02245,PRG013,2024-07-05,Completed,96.6,2024-09-03,78.8,2.9
ENR012902,EMP02245,PRG014,2023-07-06,Completed,99.1,2023-09-06,70.3,3.1
ENR012903,EMP02245,PRG015,2023-12-11,Completed,100.0,2024-01-29,91.5,3.7
ENR012904,EMP02245,PRG016,2025-01-02,Completed,95.6,2025-02-02,82.4,4.8
ENR012905,EMP02245,PRG017,2024-01-31,In Progress,49.5,,,
ENR012906,EMP02245,PRG011,2023-04-08,In Progress,19.5,,,
ENR012907,EMP02246,PRG013,2024-02-18,Completed,98.9,2024-03-04,80.7,2.7
ENR012908,EMP02246,PRG014,2024-12-06,Completed,100.0,2024-12-20,88.5,5.0
ENR012909,EMP02246,PRG016,2023-03-01,Completed,94.3,2023-03-11,90.9,2.6
ENR012910,EMP02246,PRG017,2023-09-05,Dropped,21.4,,,2.9
ENR012911,EMP02246,PRG020,2024-07-02,Completed,91.4,2024-08-03,84.4,4.3
ENR012912,EMP02247,PRG013,2023-01-16,Completed,92.5,2023-03-18,90.7,4.4
ENR012913,EMP02247,PRG014,2024-02-24,Completed,94.1,2024-03-27,95.6,4.1
ENR012914,EMP02247,PRG015,2023-05-17,Completed,97.4,2023-07-10,65.1,4.5
ENR012915,EMP02247,PRG016,2023-07-01,In Progress,29.1,,,
ENR012916,EMP02247,PRG017,2024-01-20,Completed,89.0,2024-03-07,87.1,4.4
ENR012917,EMP02248,PRG013,2024-01-30,Completed,100.0,2024-02-07,78.3,3.9
ENR012918,EMP02248,PRG014,2023-11-01,Completed,92.9,2023-12-12,86.0,2.7
ENR012919,EMP02248,PRG016,2023-08-03,Completed,95.4,2023-09-15,93.8,4.2
ENR012920,EMP02248,PRG017,2023-09-12,Completed,94.4,2023-10-01,67.4,4.2
ENR012921,EMP02249,PRG014,2023-06-17,Completed,99.3,2023-07-11,87.8,3.9
ENR012922,EMP02249,PRG015,2024-04-13,Completed,85.6,2024-05-30,74.8,4.2
ENR012923,EMP02249,PRG016,2024-09-13,Completed,97.1,2024-11-25,93.2,2.8
ENR012924,EMP02249,PRG017,2024-02-29,Completed,93.1,2024-03-22,81.6,4.2
ENR012925,EMP02249,PRG030,2023-11-23,Completed,91.0,2023-12-20,84.4,3.9
ENR012926,EMP02251,PRG013,2023-12-25,Completed,97.2,2023-12-30,84.3,5.0
ENR012927,EMP02251,PRG014,2024-07-19,Completed,98.4,2024-08-26,71.0,4.0
ENR012928,EMP02251,PRG015,2024-01-08,Completed,94.0,2024-01-27,84.9,3.8
ENR012929,EMP02251,PRG016,2023-06-25,Completed,98.5,2023-07-26,98.6,3.8
ENR012930,EMP02251,PRG017,2023-10-07,In Progress,93.9,,,
ENR012931,EMP02252,PRG013,2024-04-28,Completed,93.1,2024-06-08,69.1,4.0
ENR012932,EMP02252,PRG014,2023-05-05,Completed,96.5,2023-06-21,74.4,5.0
ENR012933,EMP02252,PRG015,2024-12-24,Completed,93.9,2025-02-06,94.7,3.7
ENR012934,EMP02252,PRG017,2023-05-13,Dropped,42.4,,,
ENR012935,EMP02253,PRG013,2023-04-30,Completed,95.6,2023-06-24,94.6,4.4
ENR012936,EMP02253,PRG014,2023-06-10,Completed,93.4,2023-06-15,70.3,4.3
ENR012937,EMP02253,PRG015,2023-11-05,Completed,99.2,2023-12-08,98.5,5.0
ENR012938,EMP02253,PRG016,2023-11-24,Completed,92.7,2024-01-23,83.0,4.5
ENR012939,EMP02253,PRG017,2024-04-16,Completed,100.0,2024-05-11,83.2,4.2
ENR012940,EMP02253,PRG009,2024-04-04,In Progress,25.0,,,
ENR012941,EMP02253,PRG001,2023-09-23,Dropped,0.0,,,2.5
ENR012942,EMP02253,PRG030,2025-03-20,Completed,95.9,2025-04-18,64.3,3.5
ENR012943,EMP02255,PRG013,2023-04-20,Completed,93.5,2023-06-23,68.8,3.6
ENR012944,EMP02255,PRG015,2025-03-04,Completed,97.3,2025-04-21,79.0,4.1
ENR012945,EMP02255,PRG016,2024-06-14,In Progress,53.9,,,
ENR012946,EMP02255,PRG017,2024-12-18,Dropped,3.3,,,
ENR012947,EMP02255,PRG004,2024-08-31,Completed,98.1,2024-09-18,70.7,3.9
ENR012948,EMP02255,PRG005,2024-06-24,Completed,97.8,2024-07-06,82.2,4.5
ENR012949,EMP02255,PRG001,2023-02-26,Dropped,44.7,,,
ENR012950,EMP02255,PRG009,2025-04-14,Completed,93.6,2025-04-22,89.8,3.3
ENR012951,EMP02256,PRG013,2024-02-16,Completed,94.1,2024-04-01,74.2,2.8
ENR012952,EMP02256,PRG014,2023-10-27,Completed,97.9,2023-11-25,75.7,4.8
ENR012953,EMP02256,PRG015,2025-02-19,Dropped,2.0,,,
ENR012954,EMP02256,PRG016,2023-04-12,In Progress,27.5,,,
ENR012955,EMP02256,PRG017,2023-01-30,Completed,99.0,2023-02-25,84.9,4.1
ENR012956,EMP02257,PRG013,2024-09-10,Completed,93.7,2024-09-22,93.8,4.5
ENR012957,EMP02257,PRG014,2023-09-23,Completed,87.8,2023-11-21,87.6,4.6
ENR012958,EMP02257,PRG015,2023-02-27,Completed,99.2,2023-03-18,83.9,2.9
ENR012959,EMP02257,PRG016,2024-05-25,In Progress,24.6,,,
ENR012960,EMP02257,PRG017,2023-09-11,Completed,90.3,2023-09-29,97.1,4.8
ENR012961,EMP02258,PRG013,2023-03-26,Completed,95.4,2023-04-12,82.4,4.0
ENR012962,EMP02258,PRG014,2023-07-17,Completed,88.2,2023-08-04,74.1,4.6
ENR012963,EMP02258,PRG015,2023-11-18,Dropped,23.3,,,
ENR012964,EMP02258,PRG016,2023-11-03,Completed,99.5,2023-12-20,92.2,3.7
ENR012965,EMP02258,PRG017,2023-07-11,Completed,100.0,2023-09-06,79.5,4.5
ENR012966,EMP02259,PRG013,2023-07-19,Completed,100.0,2023-07-30,70.8,5.0
ENR012967,EMP02259,PRG014,2023-11-11,Completed,100.0,2023-12-31,85.5,4.5
ENR012968,EMP02259,PRG015,2024-04-29,Completed,99.7,2024-05-13,69.1,4.4
ENR012969,EMP02259,PRG016,2024-09-21,Completed,96.2,2024-11-11,81.8,4.4
ENR012970,EMP02259,PRG017,2025-04-07,Completed,93.9,2025-06-12,84.0,4.2
ENR012971,EMP02259,PRG021,2025-02-08,Completed,100.0,2025-02-12,93.6,4.3
ENR012972,EMP02259,PRG006,2023-09-18,Dropped,0.0,,,2.2
ENR012973,EMP02260,PRG013,2024-05-31,Completed,99.6,2024-07-01,64.0,3.4
ENR012974,EMP02260,PRG014,2024-05-22,Completed,96.5,2024-06-08,72.6,5.0
ENR012975,EMP02260,PRG015,2024-08-22,Completed,100.0,2024-09-09,81.4,3.9
ENR012976,EMP02260,PRG016,2023-08-01,Completed,91.6,2023-09-17,81.5,3.9
ENR012977,EMP02260,PRG017,2023-08-18,Completed,98.3,2023-10-18,86.3,3.8
ENR012978,EMP02260,PRG026,2025-04-21,Completed,100.0,2025-04-26,82.6,5.0
ENR012979,EMP02261,PRG013,2025-03-26,Completed,99.7,2025-04-28,87.7,4.5
ENR012980,EMP02261,PRG014,2023-04-17,Completed,93.1,2023-06-30,82.9,3.3
ENR012981,EMP02261,PRG015,2023-10-18,Completed,100.0,2023-11-25,89.6,4.7
ENR012982,EMP02261,PRG016,2024-04-04,Dropped,0.0,,,
ENR012983,EMP02261,PRG017,2023-06-04,Completed,100.0,2023-07-14,83.0,2.9
ENR012984,EMP02261,PRG029,2025-01-15,Completed,98.3,2025-03-02,66.8,3.5
ENR012985,EMP02262,PRG014,2024-08-24,Completed,97.3,2024-09-09,79.9,3.4
ENR012986,EMP02262,PRG015,2024-02-27,Completed,93.6,2024-05-03,81.7,3.6
ENR012987,EMP02262,PRG016,2024-06-15,Completed,100.0,2024-06-28,84.9,4.9
ENR012988,EMP02262,PRG017,2024-11-12,Dropped,32.5,,,4.2
ENR012989,EMP02263,PRG013,2023-04-02,Completed,97.2,2023-04-18,88.8,5.0
ENR012990,EMP02263,PRG014,2024-11-29,Completed,98.3,2025-01-08,68.3,4.2
ENR012991,EMP02263,PRG015,2024-12-06,Dropped,20.5,,,2.5
ENR012992,EMP02263,PRG016,2024-07-02,Completed,91.8,2024-08-24,100.0,3.2
ENR012993,EMP02263,PRG017,2025-01-08,Completed,100.0,2025-02-11,68.6,3.9
ENR012994,EMP02263,PRG007,2023-09-14,Completed,90.7,2023-10-30,77.9,4.9
ENR012995,EMP02263,PRG008,2024-09-18,Completed,99.9,2024-10-07,78.9,4.2
ENR012996,EMP02263,PRG003,2024-03-17,Completed,95.6,2024-05-14,86.6,4.1
ENR012997,EMP02264,PRG013,2023-11-16,Completed,96.2,2024-01-12,89.7,4.7
ENR012998,EMP02264,PRG014,2024-01-18,Dropped,6.1,,,
ENR012999,EMP02264,PRG015,2023-10-28,Completed,97.8,2024-01-01,80.0,3.7
ENR013000,EMP02264,PRG016,2024-04-26,Dropped,22.5,,,
ENR013001,EMP02264,PRG017,2023-08-14,Completed,100.0,2023-09-01,90.6,3.4
ENR013002,EMP02264,PRG018,2024-05-06,Completed,99.5,2024-06-10,68.9,4.2
ENR013003,EMP02264,PRG002,2023-03-04,In Progress,48.0,,,
ENR013004,EMP02264,PRG001,2023-11-05,Completed,96.5,2024-01-17,90.0,4.0
ENR013005,EMP02264,PRG031,2024-12-02,Dropped,29.8,,,
ENR013006,EMP02265,PRG013,2024-01-09,Completed,100.0,2024-02-24,88.4,3.6
ENR013007,EMP02265,PRG014,2024-05-04,Completed,92.9,2024-06-01,97.1,3.8
ENR013008,EMP02265,PRG015,2024-08-24,Completed,91.5,2024-09-23,78.8,4.5
ENR013009,EMP02265,PRG016,2023-08-12,Completed,91.9,2023-08-24,77.9,5.0
ENR013010,EMP02265,PRG017,2025-04-21,Completed,90.2,2025-06-19,73.5,3.4
ENR013011,EMP02265,PRG004,2024-01-23,Completed,100.0,2024-03-27,90.8,3.0
ENR013012,EMP02265,PRG012,2023-10-22,Completed,92.8,2024-01-04,86.0,4.1
ENR013013,EMP02266,PRG013,2023-01-04,Completed,100.0,2023-02-27,90.1,4.2
ENR013014,EMP02266,PRG014,2023-03-25,Completed,100.0,2023-04-24,91.0,3.7
ENR013015,EMP02266,PRG015,2024-07-12,Completed,94.2,2024-08-03,75.8,4.6
ENR013016,EMP02266,PRG016,2024-05-23,In Progress,18.1,,,
ENR013017,EMP02266,PRG017,2025-01-05,Completed,94.7,2025-02-04,68.5,3.5
ENR013018,EMP02266,PRG026,2023-05-15,Completed,100.0,2023-07-13,95.8,4.6
ENR013019,EMP02266,PRG004,2024-10-04,Completed,97.5,2024-12-15,71.1,2.6
ENR013020,EMP02266,PRG005,2023-07-20,Completed,97.1,2023-08-18,86.5,4.1
ENR013021,EMP02267,PRG013,2023-05-27,Completed,94.6,2023-08-05,94.6,3.8
ENR013022,EMP02267,PRG014,2023-10-31,Completed,100.0,2024-01-05,73.9,4.7
ENR013023,EMP02267,PRG016,2024-12-21,Completed,98.1,2025-01-14,70.1,3.3
ENR013024,EMP02267,PRG017,2025-04-20,Completed,97.5,2025-06-16,73.0,3.3
ENR013025,EMP02268,PRG013,2024-04-08,Completed,99.6,2024-06-08,74.4,4.4
ENR013026,EMP02268,PRG014,2025-03-29,Dropped,21.1,,,1.3
ENR013027,EMP02268,PRG015,2023-11-30,Completed,96.8,2024-01-15,86.1,4.4
ENR013028,EMP02268,PRG016,2024-05-25,Completed,100.0,2024-08-05,73.3,5.0
ENR013029,EMP02268,PRG017,2024-07-23,Completed,100.0,2024-08-05,77.8,4.9
ENR013030,EMP02268,PRG002,2024-02-26,Completed,94.1,2024-04-13,78.3,4.3
ENR013031,EMP02268,PRG031,2023-07-07,Completed,95.2,2023-07-28,79.5,5.0
ENR013032,EMP02268,PRG005,2023-02-14,In Progress,25.9,,,
ENR013033,EMP02269,PRG013,2023-06-14,Completed,94.5,2023-07-07,99.9,3.2
ENR013034,EMP02269,PRG014,2024-05-26,Completed,100.0,2024-06-19,91.3,4.2
ENR013035,EMP02269,PRG015,2025-03-31,Completed,91.8,2025-06-06,62.8,3.7
ENR013036,EMP02269,PRG017,2023-06-02,Completed,95.9,2023-07-15,84.7,2.9
ENR013037,EMP02269,PRG002,2025-04-16,Completed,89.9,2025-05-24,76.5,3.7
ENR013038,EMP02270,PRG013,2023-03-11,Completed,100.0,2023-04-24,92.0,5.0
ENR013039,EMP02270,PRG014,2025-04-14,Completed,95.7,2025-05-27,82.3,3.2
ENR013040,EMP02270,PRG015,2023-11-13,Completed,100.0,2023-11-30,93.8,3.3
ENR013041,EMP02270,PRG016,2025-02-05,Completed,94.3,2025-03-24,70.4,3.5
ENR013042,EMP02270,PRG017,2023-08-01,Completed,100.0,2023-09-26,100.0,4.2
ENR013043,EMP02270,PRG001,2023-07-01,Completed,96.4,2023-09-07,86.0,4.5
ENR013044,EMP02270,PRG004,2023-01-04,Completed,94.7,2023-03-01,91.2,3.4
ENR013045,EMP02270,PRG026,2023-03-28,Completed,97.1,2023-06-06,88.4,4.8
ENR013046,EMP02272,PRG013,2023-07-26,Completed,90.8,2023-09-02,69.3,3.6
ENR013047,EMP02272,PRG014,2024-08-02,Dropped,20.0,,,2.2
ENR013048,EMP02272,PRG015,2024-10-17,Completed,100.0,2024-11-06,94.0,3.8
ENR013049,EMP02272,PRG016,2023-11-07,Completed,93.8,2023-11-20,81.4,3.6
ENR013050,EMP02272,PRG017,2023-10-01,Completed,100.0,2023-10-21,84.1,3.9
ENR013051,EMP02273,PRG013,2024-06-26,Completed,100.0,2024-08-27,74.8,5.0
ENR013052,EMP02273,PRG014,2023-05-23,Completed,96.4,2023-06-29,88.7,3.6
ENR013053,EMP02273,PRG015,2023-11-12,Dropped,37.7,,,
ENR013054,EMP02273,PRG016,2023-11-29,Dropped,28.2,,,
ENR013055,EMP02273,PRG017,2023-09-14,Completed,92.6,2023-10-06,68.5,4.2
ENR013056,EMP02273,PRG021,2025-02-25,In Progress,30.5,,,
ENR013057,EMP02273,PRG002,2023-11-28,Completed,96.9,2023-12-29,81.2,4.8
ENR013058,EMP02274,PRG013,2024-09-28,Dropped,36.2,,,2.2
ENR013059,EMP02274,PRG014,2023-03-25,Completed,99.7,2023-05-16,71.8,3.9
ENR013060,EMP02274,PRG015,2023-01-17,Completed,100.0,2023-02-13,81.9,4.9
ENR013061,EMP02274,PRG016,2023-07-25,Completed,98.7,2023-09-24,77.8,4.4
ENR013062,EMP02274,PRG017,2023-03-05,In Progress,95.0,,,
ENR013063,EMP02274,PRG006,2023-12-08,In Progress,49.8,,,
ENR013064,EMP02275,PRG014,2024-03-23,Completed,100.0,2024-04-01,82.8,3.4
ENR013065,EMP02275,PRG015,2024-03-28,Completed,100.0,2024-06-10,82.5,3.5
ENR013066,EMP02275,PRG016,2023-11-12,In Progress,95.0,,,
ENR013067,EMP02275,PRG017,2024-08-14,Completed,93.3,2024-09-19,79.2,3.7
ENR013068,EMP02275,PRG011,2023-06-27,Completed,100.0,2023-07-20,77.1,3.5
ENR013069,EMP02276,PRG013,2024-09-08,Completed,94.6,2024-10-24,72.7,4.2
ENR013070,EMP02276,PRG014,2023-01-09,Completed,100.0,2023-03-09,81.6,3.7
ENR013071,EMP02276,PRG015,2025-01-26,Completed,99.8,2025-02-22,72.2,4.6
ENR013072,EMP02276,PRG016,2024-03-31,In Progress,63.6,,,
ENR013073,EMP02276,PRG017,2024-03-23,Completed,100.0,2024-04-16,78.1,4.2
ENR013074,EMP02277,PRG013,2024-07-22,Completed,92.9,2024-09-27,86.7,4.2
ENR013075,EMP02277,PRG014,2025-01-20,Completed,92.7,2025-02-09,73.2,5.0
ENR013076,EMP02277,PRG015,2024-12-29,Completed,94.4,2025-01-01,63.0,4.3
ENR013077,EMP02277,PRG016,2023-09-08,Completed,96.8,2023-09-11,91.6,4.1
ENR013078,EMP02277,PRG017,2024-01-29,Completed,92.0,2024-04-07,85.3,4.1
ENR013079,EMP02278,PRG013,2025-04-12,Completed,99.6,2025-06-24,78.9,3.9
ENR013080,EMP02278,PRG014,2023-06-09,Completed,99.5,2023-08-07,81.9,4.4
ENR013081,EMP02278,PRG015,2024-02-08,Completed,92.8,2024-04-02,82.7,3.5
ENR013082,EMP02278,PRG016,2025-02-13,Completed,92.1,2025-04-19,75.1,4.5
ENR013083,EMP02278,PRG017,2023-08-14,Completed,91.8,2023-08-19,95.7,3.0
ENR013084,EMP02279,PRG013,2023-12-06,Completed,100.0,2023-12-10,90.9,3.9
ENR013085,EMP02279,PRG014,2025-02-02,Completed,100.0,2025-04-11,82.9,3.7
ENR013086,EMP02279,PRG015,2024-02-27,Completed,100.0,2024-03-09,93.9,3.8
ENR013087,EMP02279,PRG016,2024-04-12,Completed,100.0,2024-05-26,91.7,3.1
ENR013088,EMP02279,PRG017,2025-03-08,Completed,96.3,2025-04-28,86.8,4.2
ENR013089,EMP02279,PRG024,2023-07-29,Completed,99.0,2023-08-03,65.8,5.0
ENR013090,EMP02280,PRG015,2024-07-23,Completed,90.5,2024-09-15,79.7,2.4
ENR013091,EMP02280,PRG016,2023-02-09,Completed,94.1,2023-02-26,84.0,3.1
ENR013092,EMP02280,PRG017,2024-06-28,In Progress,29.6,,,
ENR013093,EMP02280,PRG011,2023-06-24,Completed,91.3,2023-09-05,75.0,3.9
ENR013094,EMP02281,PRG013,2024-10-02,Completed,95.8,2024-10-16,78.7,3.6
ENR013095,EMP02281,PRG014,2024-01-07,In Progress,54.8,,,
ENR013096,EMP02281,PRG015,2024-02-04,Completed,92.4,2024-03-04,73.8,4.4
ENR013097,EMP02281,PRG016,2023-10-24,Completed,93.4,2023-12-26,76.0,4.3
ENR013098,EMP02281,PRG017,2023-06-15,Completed,95.4,2023-07-16,80.0,3.9
ENR013099,EMP02281,PRG010,2025-04-15,Completed,90.5,2025-05-12,88.1,4.4
ENR013100,EMP02281,PRG005,2023-08-26,Completed,97.1,2023-11-08,71.0,3.6
ENR013101,EMP02281,PRG002,2023-08-01,Completed,100.0,2023-10-01,84.7,5.0
ENR013102,EMP02281,PRG003,2025-02-15,Completed,96.1,2025-03-26,80.0,4.3
ENR013103,EMP02281,PRG001,2025-03-11,In Progress,60.6,,,
ENR013104,EMP02282,PRG013,2025-03-20,Completed,96.4,2025-05-30,94.3,3.4
ENR013105,EMP02282,PRG014,2024-11-26,Completed,89.8,2025-01-17,77.2,4.7
ENR013106,EMP02282,PRG015,2024-01-20,Completed,100.0,2024-03-26,83.9,3.4
ENR013107,EMP02282,PRG016,2024-01-03,Completed,89.9,2024-01-14,96.8,4.4
ENR013108,EMP02282,PRG017,2023-10-10,Completed,100.0,2023-11-19,85.1,2.3
ENR013109,EMP02282,PRG003,2025-02-25,Completed,91.8,2025-05-02,81.6,4.1
ENR013110,EMP02282,PRG019,2024-11-11,Completed,96.8,2025-01-22,81.6,5.0
ENR013111,EMP02283,PRG013,2023-10-09,Completed,91.6,2023-11-11,100.0,4.1
ENR013112,EMP02283,PRG014,2024-05-22,Completed,100.0,2024-06-05,72.0,4.3
ENR013113,EMP02283,PRG015,2023-09-06,Completed,94.5,2023-11-02,88.8,3.0
ENR013114,EMP02283,PRG016,2024-12-16,In Progress,65.0,,,
ENR013115,EMP02283,PRG017,2023-10-20,Completed,98.2,2023-11-02,87.3,4.6
ENR013116,EMP02284,PRG013,2023-09-20,Completed,87.9,2023-10-04,69.3,4.1
ENR013117,EMP02284,PRG014,2024-07-28,Completed,97.5,2024-10-06,78.2,4.3
ENR013118,EMP02284,PRG016,2024-02-21,Completed,99.2,2024-04-06,99.9,3.2
ENR013119,EMP02284,PRG017,2023-09-28,Completed,98.0,2023-10-11,88.4,3.3
ENR013120,EMP02285,PRG013,2025-01-05,In Progress,34.7,,,
ENR013121,EMP02285,PRG014,2024-01-05,Completed,100.0,2024-02-17,84.0,3.5
ENR013122,EMP02285,PRG015,2024-02-29,Completed,100.0,2024-03-31,77.4,3.8
ENR013123,EMP02285,PRG016,2023-02-04,Completed,100.0,2023-03-19,100.0,5.0
ENR013124,EMP02285,PRG017,2023-03-31,Completed,95.5,2023-04-22,86.0,3.9
ENR013125,EMP02285,PRG004,2024-11-19,Completed,95.3,2025-01-11,89.2,4.5
ENR013126,EMP02285,PRG021,2023-08-06,Completed,90.4,2023-09-15,94.5,4.1
ENR013127,EMP02285,PRG002,2023-11-26,Completed,96.0,2024-01-11,70.2,3.5
ENR013128,EMP02286,PRG013,2024-05-19,Completed,96.2,2024-07-16,75.9,4.0
ENR013129,EMP02286,PRG014,2024-11-04,Completed,94.6,2025-01-03,96.5,4.9
